ts_decision,ts_fill,ts_exit,i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,ts_decision_utc,ts_fill_utc,ts_exit_utc,m5_close
2024-01-16 08:50:00,2024-01-16 08:55:00,2024-01-16 12:07:00,2939.0,14642.0,14834.0,2978.0,-1.0,4.0,2040.0,2046.2794800414672,2030.0,1.0388904420726508,0.06,2038.295,2030.0,2.0,1.0,1.0,1.0,1.0,1.0,47.906880248802736,10225.711201109036,10275.481201109036,2.4889600829344523,0.29,39.0,REV_SHORT,TARGET,2024-01-16 13:50:00,2024-01-16 13:55:00,2024-01-16 17:07:00,2038.44
2024-01-17 09:20:00,2024-01-17 09:25:00,2024-01-17 09:56:00,3221.0,16047.0,16078.0,3228.0,1.0,3.0,2020.0,2016.5299638814442,2030.0,2.480597003725695,0.06,2020.4,2016.5299638814442,1.0,-1.0,-1.0,-1.0,0.0,1.0,23.220216711335066,10275.481201109036,10252.2609843977,2.240072237111744,0.29,7.0,REV_LONG,STOP,2024-01-17 14:20:00,2024-01-17 14:25:00,2024-01-17 14:56:00,2020.255
2024-01-18 13:45:00,2024-01-18 13:50:00,2024-01-18 15:31:00,3550.0,17687.0,17788.0,3571.0,-1.0,4.0,2020.0,2021.6297868788547,2010.0,5.479759249341111,0.28,2019.835,2021.6297868788547,1.0,-1.0,-1.0,1.0,1.0,1.0,50.25403260793064,10252.2609843977,10202.00695178977,1.339573757709245,0.29,21.0,REV_SHORT,STOP,2024-01-18 18:45:00,2024-01-18 18:50:00,2024-01-18 20:31:00,2019.98
2024-01-19 05:15:00,2024-01-19 05:20:00,2024-01-19 05:31:00,3724.0,18552.0,18563.0,3727.0,1.0,1.0,2030.0,2029.0790629893297,2040.0,5.255057853706423,0.29,2030.825,2029.0790629893297,1.0,1.0,1.0,1.0,0.0,0.0,50.63217330943962,10202.00695178977,10151.37477848033,0.9209370106702798,0.29,3.0,BREAK_LONG,STOP,2024-01-19 10:15:00,2024-01-19 10:20:00,2024-01-19 10:31:00,2030.68
2024-01-28 19:40:00,2024-01-28 19:45:00,2024-01-28 23:44:00,5265.0,26227.0,26466.0,5313.0,1.0,3.0,2020.0,2018.7073090725444,2030.0,5.55526232098647,0.14,2020.43,2027.09,3.0,1.0,-1.0,-1.0,0.0,1.0,24.117672984379627,10151.37477848033,10244.614778480329,1.305381854911143,0.29,48.0,REV_LONG,TIME,2024-01-29 00:40:00,2024-01-29 00:45:00,2024-01-29 04:44:00,2020.285
2024-01-29 04:30:00,2024-01-29 04:35:00,2024-01-29 04:41:00,5371.0,26757.0,26763.0,5373.0,1.0,3.0,2030.0,2028.982712046725,2040.0,7.177381773877602,0.19,2030.33,2028.982712046725,1.0,1.0,1.0,-1.0,1.0,1.0,25.59847111222257,10244.614778480329,10219.016307368107,0.994575906549904,0.29,2.0,REV_LONG,STOP,2024-01-29 09:30:00,2024-01-29 09:35:00,2024-01-29 09:41:00,2030.185
2024-01-29 15:25:00,2024-01-29 15:30:00,2024-01-29 16:58:00,5502.0,27412.0,27500.0,5520.0,1.0,1.0,2030.0,2028.5713892228212,2040.0,1.52364606708343,0.05,2033.1,2032.385,4.0,1.0,1.0,-1.0,0.0,0.0,22.643053885893778,10219.016307368107,10215.441307368108,1.4286107771788337,0.29,18.0,BREAK_LONG,SESSION,2024-01-29 20:25:00,2024-01-29 20:30:00,2024-01-29 21:58:00,2032.955
2024-01-31 10:00:00,2024-01-31 10:05:00,2024-01-31 11:08:00,5989.0,29837.0,29900.0,6002.0,1.0,1.0,2050.0,2047.7996731722499,2060.0,1.5415617030952238,0.1,2052.6,2047.7996731722499,1.0,1.0,1.0,1.0,0.0,0.0,48.00326827750041,10215.441307368108,10167.438039090608,2.2003268277501298,0.29,13.0,BREAK_LONG,STOP,2024-01-31 15:00:00,2024-01-31 15:05:00,2024-01-31 16:08:00,2052.455
2024-01-31 14:50:00,2024-01-31 14:55:00,2024-01-31 15:03:00,6047.0,30127.0,30135.0,6049.0,-1.0,4.0,2050.0,2052.389030885467,2040.0,1.250901410851317,0.04,2046.885,2040.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,22.016123541868183,10167.438039090608,10194.978039090609,2.93806177093362,0.29,2.0,REV_SHORT,TARGET,2024-01-31 19:50:00,2024-01-31 19:55:00,2024-01-31 20:03:00,2047.03
2024-02-01 05:20:00,2024-02-01 05:25:00,2024-02-01 08:40:00,6209.0,30932.0,31127.0,6249.0,-1.0,2.0,2040.0,2041.031744433689,2030.0,4.10316772962094,0.23,2038.8700000000001,2041.031744433689,1.0,1.0,1.0,1.0,0.0,0.0,49.720121974844915,10194.978039090609,10145.257917115763,1.0317444336890014,0.29,40.0,BREAK_SHORT,STOP,2024-02-01 10:20:00,2024-02-01 10:25:00,2024-02-01 13:40:00,2039.015
2024-02-04 18:10:00,2024-02-04 18:15:00,2024-02-04 22:14:00,6627.0,33012.0,33251.0,6675.0,-1.0,4.0,2040.0,2042.7624074476985,2030.0,3.1538785675249126,0.16,2039.69,2033.105,3.0,1.0,0.0,1.0,0.0,1.0,49.15851916317479,10145.257917115763,10250.617917115764,0.8948148953967152,0.29,48.0,REV_SHORT,TIME,2024-02-04 23:10:00,2024-02-04 23:15:00,2024-02-05 03:14:00,2039.835
2024-02-08 09:40:00,2024-02-08 09:45:00,2024-02-08 13:03:00,7641.0,38067.0,38265.0,7681.0,-1.0,4.0,2030.0,2035.2065007791905,2020.0,1.6370413117893128,0.08,2029.44,2035.2065007791905,1.0,1.0,1.0,1.0,0.0,1.0,46.1320062335235,10250.617917115764,10204.48591088224,2.343001558380594,0.29,40.0,REV_SHORT,STOP,2024-02-08 14:40:00,2024-02-08 14:45:00,2024-02-08 18:03:00,2029.585
2024-02-16 08:45:00,2024-02-16 08:50:00,2024-02-16 10:44:00,9286.0,46262.0,46376.0,9309.0,1.0,3.0,2000.0,1994.2432298904487,2010.0,1.2392049000100163,0.07,2001.28,2010.0,2.0,-1.0,-1.0,1.0,1.0,1.0,49.257390766859096,10204.48591088224,10265.525910882241,1.8335402191030097,0.29,23.0,REV_LONG,TARGET,2024-02-16 13:45:00,2024-02-16 13:50:00,2024-02-16 15:44:00,2001.135
2024-02-19 00:50:00,2024-02-19 00:55:00,2024-02-19 03:47:00,9467.0,47162.0,47334.0,9502.0,1.0,1.0,2020.0,2019.2901233769694,2030.0,3.6466160123349125,0.22,2021.595,2019.2901233769694,1.0,1.0,1.0,1.0,0.0,0.0,50.7072857066737,10265.525910882241,10214.818625175567,0.7098766230305664,0.29,35.0,BREAK_LONG,STOP,2024-02-19 05:50:00,2024-02-19 05:55:00,2024-02-19 08:47:00,2021.45
2024-02-21 00:25:00,2024-02-21 00:30:00,2024-02-21 01:49:00,10014.0,49887.0,49966.0,10030.0,1.0,3.0,2030.0,2029.2102304430316,2040.0,7.1140145677323465,0.38,2030.54,2029.2102304430316,1.0,1.0,1.0,1.0,1.0,1.0,50.531243164797615,10214.818625175567,10164.287382010769,0.5695391139367091,0.29,16.0,REV_LONG,STOP,2024-02-21 05:25:00,2024-02-21 05:30:00,2024-02-21 06:49:00,2030.395
2024-02-22 05:25:00,2024-02-22 05:30:00,2024-02-22 06:03:00,10350.0,51562.0,51595.0,10357.0,1.0,3.0,2030.0,2028.8170542926164,2040.0,5.644864215357825,0.3,2030.5,2028.8170542926164,1.0,1.0,1.0,1.0,0.0,1.0,50.48837122150871,10164.287382010769,10113.79901078926,0.9058914147673265,0.29,7.0,REV_LONG,STOP,2024-02-22 10:25:00,2024-02-22 10:30:00,2024-02-22 11:03:00,2030.355
2024-02-23 02:15:00,2024-02-23 02:20:00,2024-02-23 03:43:00,10588.0,52747.0,52830.0,10605.0,1.0,3.0,2020.0,2019.2426127252083,2030.0,4.215987999090984,0.24,2021.305,2019.2426127252083,1.0,-1.0,-1.0,1.0,1.0,0.0,49.497294595001215,10113.79901078926,10064.301716194259,0.8447745495834257,0.29,17.0,REV_LONG,STOP,2024-02-23 07:15:00,2024-02-23 07:20:00,2024-02-23 08:43:00,2021.16
2024-02-23 14:05:00,2024-02-23 14:10:00,2024-02-23 16:58:00,10730.0,53457.0,53625.0,10764.0,-1.0,4.0,2040.0,2041.979676258178,2030.0,4.289796373727895,0.11,2039.715,2035.71,4.0,-1.0,-1.0,-1.0,1.0,1.0,24.911438839958464,10064.301716194259,10108.356716194257,1.1193525163557085,0.29,34.0,REV_SHORT,SESSION,2024-02-23 19:05:00,2024-02-23 19:10:00,2024-02-23 21:58:00,2039.86
2024-02-26 14:10:00,2024-02-26 14:15:00,2024-02-26 15:04:00,11007.0,54837.0,54886.0,11017.0,-1.0,4.0,2030.0,2030.7365905684424,2020.0,8.746443802277295,0.22,2029.635,2030.7365905684424,1.0,-1.0,1.0,-1.0,0.0,1.0,24.234992505731952,10108.356716194257,10084.121723688526,0.8531811368850305,0.29,10.0,REV_SHORT,STOP,2024-02-26 19:10:00,2024-02-26 19:15:00,2024-02-26 20:04:00,2029.78
2024-02-27 19:15:00,2024-02-27 19:20:00,2024-02-27 19:23:00,11332.0,56452.0,56455.0,11333.0,-1.0,2.0,2030.0,2030.4249895942878,2020.0,14.676921389202118,0.75,2029.76,2030.4249895942878,1.0,1.0,1.0,1.0,0.0,1.0,49.87421957158631,10084.121723688526,10034.24750411694,0.42498959428778915,0.29,1.0,BREAK_SHORT,STOP,2024-02-28 00:15:00,2024-02-28 00:20:00,2024-02-28 00:23:00,2029.905
2024-03-05 03:45:00,2024-03-05 03:50:00,2024-03-05 07:49:00,12538.0,62462.0,62701.0,12586.0,1.0,1.0,2120.0,2118.6521497898843,2130.0,3.137247512920921,0.09,2121.395,2123.73,3.0,1.0,1.0,-1.0,0.0,0.0,24.685651891040834,10034.24750411694,10055.262504116941,1.3478502101157503,0.29,48.0,BREAK_LONG,TIME,2024-03-05 08:45:00,2024-03-05 08:50:00,2024-03-05 12:49:00,2121.25
2024-03-05 09:30:00,2024-03-05 09:35:00,2024-03-05 09:46:00,12607.0,62807.0,62818.0,12610.0,1.0,1.0,2130.0,2126.8473500393584,2140.0,1.9308546958865267,0.11,2131.335,2126.8473500393584,1.0,1.0,1.0,1.0,0.0,0.0,49.36414956705812,10055.262504116941,10005.898354549883,3.1526499606416785,0.29,3.0,BREAK_LONG,STOP,2024-03-05 14:30:00,2024-03-05 14:35:00,2024-03-05 14:46:00,2131.19
2024-03-06 07:00:00,2024-03-06 07:05:00,2024-03-06 09:27:00,12853.0,64032.0,64174.0,12882.0,1.0,1.0,2130.0,2128.873211607797,2140.0,2.663998591660915,0.16,2131.91,2140.0,2.0,1.0,1.0,1.0,0.0,0.0,48.588614275242435,10005.898354549883,10135.338354549885,1.1267883922028223,0.29,29.0,BREAK_LONG,TARGET,2024-03-06 12:00:00,2024-03-06 12:05:00,2024-03-06 14:27:00,2131.765
2024-03-07 08:05:00,2024-03-07 08:10:00,2024-03-07 09:42:00,13142.0,65472.0,65564.0,13161.0,-1.0,4.0,2160.0,2165.598866740853,2150.0,1.178957550897872,0.03,2158.44,2150.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,21.476600222558318,10135.338354549885,10160.658354549885,1.5977334817055837,0.29,19.0,REV_SHORT,TARGET,2024-03-07 13:05:00,2024-03-07 13:10:00,2024-03-07 14:42:00,2158.585
2024-03-07 15:35:00,2024-03-07 15:40:00,2024-03-07 16:58:00,13232.0,65922.0,66000.0,13248.0,-1.0,4.0,2160.0,2161.06217127687,2150.0,5.442089630705652,0.14,2159.345,2160.055,4.0,-1.0,-1.0,-1.0,0.0,1.0,24.04039787617967,10160.658354549885,10150.718354549885,1.034342553739795,0.29,16.0,REV_SHORT,SESSION,2024-03-07 20:35:00,2024-03-07 20:40:00,2024-03-07 21:58:00,2159.49
2024-03-08 08:45:00,2024-03-08 08:50:00,2024-03-08 09:07:00,13426.0,66887.0,66904.0,13430.0,-1.0,4.0,2180.0,2187.2541628415333,2170.0,1.050609569423227,0.03,2178.84,2170.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,25.242488524599594,10150.718354549885,10177.238354549885,3.5383256830663763,0.29,4.0,REV_SHORT,TARGET,2024-03-08 13:45:00,2024-03-08 13:50:00,2024-03-08 14:07:00,2178.985
2024-03-08 12:30:00,2024-03-08 12:35:00,2024-03-08 12:45:00,13471.0,67112.0,67122.0,13474.0,1.0,1.0,2190.0,2186.600620064804,2200.0,1.5721640774684342,0.09,2191.81,2186.600620064804,1.0,1.0,1.0,1.0,0.0,0.0,46.8844194167641,10177.238354549885,10130.35393513312,3.399379935195958,0.29,3.0,BREAK_LONG,STOP,2024-03-08 17:30:00,2024-03-08 17:35:00,2024-03-08 17:45:00,2191.665
2024-03-10 18:20:00,2024-03-10 18:25:00,2024-03-10 19:24:00,13529.0,67397.0,67456.0,13541.0,-1.0,4.0,2180.0,2181.553868175977,2170.0,4.959078765195245,0.13,2179.6150000000002,2181.553868175977,1.0,-1.0,0.0,-1.0,0.0,1.0,25.205286287700346,10130.35393513312,10105.14864884542,0.9277363519538313,0.29,12.0,REV_SHORT,STOP,2024-03-10 22:20:00,2024-03-10 22:25:00,2024-03-10 23:24:00,2179.76
2024-03-11 00:15:00,2024-03-11 00:20:00,2024-03-11 01:36:00,13600.0,67752.0,67828.0,13616.0,1.0,1.0,2180.0,2179.0878050918986,2190.0,4.356480553091168,0.24,2181.125,2179.0878050918986,1.0,1.0,1.0,1.0,0.0,0.0,48.89267779443253,10105.14864884542,10056.255971050987,0.9121949081013199,0.29,16.0,BREAK_LONG,STOP,2024-03-11 04:15:00,2024-03-11 04:20:00,2024-03-11 05:36:00,2180.98
2024-03-11 06:00:00,2024-03-11 06:05:00,2024-03-11 06:27:00,13669.0,68097.0,68119.0,13674.0,1.0,1.0,2180.0,2178.6191523128878,2190.0,4.863854110080052,0.25,2180.56,2178.6191523128878,1.0,1.0,1.0,1.0,0.0,1.0,48.52119217780455,10056.255971050987,10007.734778873182,1.3808476871122979,0.29,5.0,BREAK_LONG,STOP,2024-03-11 10:00:00,2024-03-11 10:05:00,2024-03-11 10:27:00,2180.415
2024-03-11 12:50:00,2024-03-11 12:55:00,2024-03-11 14:24:00,13751.0,68507.0,68596.0,13769.0,1.0,3.0,2180.0,2177.823444492069,2190.0,2.6659196207489746,0.15,2181.145,2177.823444492069,1.0,1.0,1.0,1.0,0.0,1.0,49.82333261896429,10007.734778873182,9957.911446254218,1.5931110158621187,0.29,18.0,REV_LONG,STOP,2024-03-11 16:50:00,2024-03-11 16:55:00,2024-03-11 18:24:00,2181.0
2024-03-11 22:20:00,2024-03-11 22:25:00,2024-03-11 22:57:00,13853.0,69012.0,69044.0,13860.0,1.0,3.0,2180.0,2179.246058942158,2190.0,9.107647391345917,0.46,2180.31,2179.246058942158,1.0,1.0,-1.0,1.0,0.0,0.0,48.94128866072879,9957.911446254218,9908.970157593489,0.8778821156836877,0.29,7.0,REV_LONG,STOP,2024-03-12 02:20:00,2024-03-12 02:25:00,2024-03-12 02:57:00,2180.165
2024-03-14 10:25:00,2024-03-14 10:30:00,2024-03-14 11:36:00,14550.0,72487.0,72553.0,14564.0,1.0,3.0,2160.0,2156.454138884387,2170.0,1.7333011962215727,0.04,2161.41,2156.454138884387,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.823444462452244,9908.970157593489,9889.146713131036,2.5917222312264445,0.29,14.0,REV_LONG,STOP,2024-03-14 14:25:00,2024-03-14 14:30:00,2024-03-14 15:36:00,2161.265
2024-03-15 06:10:00,2024-03-15 06:15:00,2024-03-15 06:42:00,14775.0,73607.0,73634.0,14781.0,1.0,1.0,2170.0,2168.710033657361,2180.0,4.120244297754618,0.11,2170.915,2168.710033657361,1.0,1.0,1.0,-1.0,0.0,0.0,24.254629769031,9889.146713131036,9864.892083362005,1.2899663426390822,0.29,6.0,BREAK_LONG,STOP,2024-03-15 10:10:00,2024-03-15 10:15:00,2024-03-15 10:42:00,2170.77
2024-03-15 08:50:00,2024-03-15 08:55:00,2024-03-15 09:31:00,14807.0,73767.0,73803.0,14815.0,1.0,3.0,2160.0,2156.6558417325014,2170.0,2.204527160182538,0.05,2160.82,2156.6558417325014,1.0,-1.0,-1.0,-1.0,1.0,1.0,20.82079133749403,9864.892083362005,9844.071292024511,1.9283165349971483,0.29,8.0,REV_LONG,STOP,2024-03-15 12:50:00,2024-03-15 12:55:00,2024-03-15 13:31:00,2160.675
2024-03-17 23:00:00,2024-03-17 23:05:00,2024-03-18 03:04:00,14965.0,74552.0,74791.0,15013.0,-1.0,2.0,2150.0,2151.2012805657387,2140.0,1.698271145098086,0.11,2147.05,2148.105,3.0,1.0,1.0,1.0,0.0,0.0,45.66408622312338,9844.071292024511,9832.466292024514,1.201280565738858,0.29,48.0,BREAK_SHORT,TIME,2024-03-18 03:00:00,2024-03-18 03:05:00,2024-03-18 07:04:00,2147.195
2024-03-18 09:05:00,2024-03-18 09:10:00,2024-03-18 09:16:00,15086.0,75157.0,75163.0,15088.0,1.0,3.0,2160.0,2157.902681667069,2170.0,2.918390340216956,0.07,2160.99,2157.902681667069,1.0,1.0,1.0,-1.0,1.0,0.0,21.611228330516045,9832.466292024514,9810.855063693998,1.4846366658616834,0.29,2.0,REV_LONG,STOP,2024-03-18 13:05:00,2024-03-18 13:10:00,2024-03-18 13:16:00,2160.845
2024-03-18 10:20:00,2024-03-18 10:25:00,2024-03-18 14:24:00,15101.0,75232.0,75471.0,15149.0,-1.0,4.0,2160.0,2161.7431113181465,2150.0,4.664486617460586,0.23,2159.67,2159.75,3.0,-1.0,-1.0,1.0,1.0,0.0,47.681560317367264,9810.855063693998,9809.015063694,1.786222636293272,0.29,48.0,REV_SHORT,TIME,2024-03-18 14:20:00,2024-03-18 14:25:00,2024-03-18 18:24:00,2159.815
2024-03-20 00:05:00,2024-03-20 00:10:00,2024-03-20 04:09:00,15530.0,77367.0,77606.0,15578.0,-1.0,4.0,2160.0,2160.6252613474944,2150.0,11.07057583266234,0.55,2159.745,2156.005,3.0,-1.0,-1.0,1.0,0.0,0.0,48.41437411219886,9809.015063694,10014.715063693988,0.6605226949889523,0.29,48.0,REV_SHORT,TIME,2024-03-20 04:05:00,2024-03-20 04:10:00,2024-03-20 08:09:00,2159.89
2024-03-20 15:00:00,2024-03-20 15:05:00,2024-03-20 15:25:00,15709.0,78262.0,78282.0,15714.0,-1.0,4.0,2180.0,2186.0673933550647,2170.0,1.4354153967080783,0.03,2179.47,2186.0673933550647,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.79218006519477,10014.715063693988,9994.922883628793,4.474786710129452,0.29,5.0,REV_SHORT,STOP,2024-03-20 19:00:00,2024-03-20 19:05:00,2024-03-20 19:25:00,2179.615
2024-03-22 13:40:00,2024-03-22 13:45:00,2024-03-22 14:18:00,16245.0,80932.0,80965.0,16252.0,-1.0,2.0,2160.0,2161.840017143586,2150.0,3.4848258551467137,0.18,2159.2,2161.840017143586,1.0,1.0,1.0,1.0,0.0,1.0,47.52030858455146,9994.922883628793,9947.402575044242,1.8400171435858685,0.29,7.0,BREAK_SHORT,STOP,2024-03-22 17:40:00,2024-03-22 17:45:00,2024-03-22 18:18:00,2159.345
2024-03-25 09:45:00,2024-03-25 09:50:00,2024-03-25 13:49:00,16474.0,82072.0,82311.0,16522.0,-1.0,4.0,2180.0,2182.3833211166666,2170.0,1.3284267431426315,0.09,2177.065,2175.065,3.0,-1.0,-1.0,1.0,1.0,0.0,47.86489004999885,9947.402575044242,9965.402575044242,1.9466422333333688,0.29,48.0,REV_SHORT,TIME,2024-03-25 13:45:00,2024-03-25 13:50:00,2024-03-25 17:49:00,2177.21
2024-03-26 03:25:00,2024-03-26 03:30:00,2024-03-26 05:10:00,16674.0,83067.0,83167.0,16695.0,1.0,3.0,2170.0,2169.2431909922984,2180.0,4.167048930957643,0.23,2171.325,2180.0,2.0,-1.0,-1.0,1.0,0.0,0.0,47.88160717713208,9965.402575044242,10164.927575044247,0.923618015402796,0.29,21.0,REV_LONG,TARGET,2024-03-26 07:25:00,2024-03-26 07:30:00,2024-03-26 09:10:00,2171.18
2024-03-27 11:35:00,2024-03-27 11:40:00,2024-03-27 15:39:00,17048.0,84932.0,85171.0,17096.0,1.0,3.0,2190.0,2187.539341309071,2200.0,3.159572226522677,0.08,2190.535,2191.15,3.0,1.0,1.0,-1.0,1.0,1.0,23.96526952743079,10164.927575044247,10169.847575044249,1.8513173818581818,0.29,48.0,REV_LONG,TIME,2024-03-27 15:35:00,2024-03-27 15:40:00,2024-03-27 19:39:00,2190.39
2024-03-28 12:45:00,2024-03-28 12:50:00,2024-03-28 13:26:00,17338.0,86377.0,86413.0,17346.0,1.0,1.0,2220.0,2217.474575194936,2230.0,1.537861541768871,0.05,2222.41,2217.474575194936,1.0,1.0,1.0,-1.0,0.0,0.0,24.677124025320154,10169.847575044249,10145.170451018928,2.525424805064187,0.29,8.0,BREAK_LONG,STOP,2024-03-28 16:45:00,2024-03-28 16:50:00,2024-03-28 17:26:00,2222.265
2024-03-28 15:45:00,2024-03-28 15:50:00,2024-03-28 16:50:00,17374.0,86557.0,86617.0,17387.0,1.0,3.0,2220.0,2218.1146406032285,2230.0,3.7064031408625118,0.1,2220.64,2230.0,2.0,1.0,1.0,-1.0,1.0,1.0,25.253593967713645,10145.170451018928,10238.77045101893,1.290718793543545,0.29,13.0,REV_LONG,TARGET,2024-03-28 19:45:00,2024-03-28 19:50:00,2024-03-28 20:50:00,2220.495
2024-04-02 10:55:00,2024-04-02 11:00:00,2024-04-02 11:27:00,18144.0,90392.0,90419.0,18150.0,1.0,3.0,2260.0,2255.294659722872,2270.0,1.6906541096204388,0.09,2260.7599999999998,2255.294659722872,1.0,1.0,1.0,1.0,0.0,0.0,49.18806249415002,10238.77045101893,10189.582388524781,4.010680554256224,0.29,6.0,REV_LONG,STOP,2024-04-02 14:55:00,2024-04-02 15:00:00,2024-04-02 15:27:00,2260.615
2024-04-02 14:25:00,2024-04-02 14:30:00,2024-04-02 16:34:00,18186.0,90602.0,90726.0,18211.0,1.0,1.0,2270.0,2267.8419330148263,2280.0,2.7089135274426828,0.15,2271.12,2280.0,2.0,1.0,1.0,1.0,0.0,1.0,49.17100477760414,10189.582388524781,10322.782388524782,2.1580669851737824,0.29,25.0,BREAK_LONG,TARGET,2024-04-02 18:25:00,2024-04-02 18:30:00,2024-04-02 20:34:00,2270.975
