ts_decision,ts_fill,ts_exit,i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,ts_decision_utc,ts_fill_utc,ts_exit_utc,m5_close
2020-04-27 10:20:00,2020-04-27 10:25:00,2020-04-27 14:24:00,94649.0,471531.0,471770.0,94697.0,1.0,3.0,1710.0,1706.8766279866577,1720.0,1.8688904127308799,0.09,1711.5315,1712.14,3.0,-1.0,-1.0,1.0,1.0,0.0,41.8938481200812,9108.25428771659,9113.730787716591,2.9767440266846137,0.29,48.0,REV_LONG,TIME,2020-04-27 14:20:00,2020-04-27 14:25:00,2020-04-27 18:24:00,1711.306
2020-04-28 21:20:00,2020-04-28 21:25:00,2020-04-28 21:53:00,95045.0,473501.0,473529.0,95051.0,-1.0,4.0,1710.0,1711.8539214822547,1700.0,3.5725286429679195,0.09,1709.3475,1711.8539214822547,1.0,1.0,-1.0,-1.0,0.0,0.0,22.557793340291482,9113.730787716591,9091.1729943763,1.1768429645096434,0.29,6.0,REV_SHORT,STOP,2020-04-29 01:20:00,2020-04-29 01:25:00,2020-04-29 01:53:00,1709.4065
2020-05-04 08:40:00,2020-05-04 08:45:00,2020-05-04 12:44:00,96009.0,478306.0,478545.0,96057.0,1.0,3.0,1700.0,1694.8809856033704,1710.0,1.7835725531743574,0.04,1700.2305,1705.3545,3.0,1.0,-1.0,-1.0,0.0,0.0,21.398057586518007,9091.1729943763,9111.668994376301,2.516028793259173,0.29,48.0,REV_LONG,TIME,2020-05-04 12:40:00,2020-05-04 12:45:00,2020-05-04 16:44:00,1700.1675
2020-05-04 20:35:00,2020-05-04 20:40:00,2020-05-04 20:47:00,96140.0,478956.0,478963.0,96142.0,1.0,3.0,1700.0,1699.02141186712,1710.0,5.867677738293517,0.15,1700.539,1699.02141186712,1.0,1.0,-1.0,-1.0,0.0,0.0,22.76382199320096,9111.668994376301,9088.9051723831,0.8811762657602176,0.29,2.0,REV_LONG,STOP,2020-05-05 00:35:00,2020-05-05 00:40:00,2020-05-05 00:47:00,1700.475
2020-05-04 21:35:00,2020-05-04 21:40:00,2020-05-05 01:06:00,96152.0,479016.0,479222.0,96194.0,-1.0,4.0,1700.0,1701.0241385956306,1690.0,6.625791556030217,0.33,1699.66,1701.0241385956306,1.0,1.0,1.0,1.0,0.0,0.0,45.01657365580627,9088.9051723831,9043.888598727293,1.1902771912610244,0.29,42.0,REV_SHORT,STOP,2020-05-05 01:35:00,2020-05-05 01:40:00,2020-05-05 05:06:00,1699.7235
2020-05-06 15:35:00,2020-05-06 15:40:00,2020-05-06 16:58:00,96644.0,481471.0,481549.0,96660.0,-1.0,4.0,1690.0,1691.6941636509127,1680.0,4.146708357126989,0.2,1689.512,1685.939,4.0,1.0,1.0,1.0,1.0,1.0,43.64327301825597,9043.888598727293,9115.34859872729,1.482327301825598,0.29,16.0,REV_SHORT,SESSION,2020-05-06 19:35:00,2020-05-06 19:40:00,2020-05-06 20:58:00,1689.567
2020-05-07 03:15:00,2020-05-07 03:20:00,2020-05-07 04:02:00,96772.0,482106.0,482148.0,96781.0,-1.0,4.0,1690.0,1691.2453247679898,1680.0,3.6156920110728863,0.19,1688.878,1691.2453247679898,1.0,1.0,1.0,1.0,0.0,0.0,44.979170591807815,9115.34859872729,9070.369428135484,1.511649535979829,0.29,9.0,REV_SHORT,STOP,2020-05-07 07:15:00,2020-05-07 07:20:00,2020-05-07 08:02:00,1688.954
2020-05-08 10:35:00,2020-05-08 10:40:00,2020-05-08 12:10:00,97136.0,483921.0,484011.0,97155.0,-1.0,4.0,1720.0,1723.257395521073,1710.0,1.8792912034593166,0.09,1718.5815,1710.0,2.0,-1.0,-1.0,1.0,0.0,0.0,42.08305968965715,9070.369428135484,9147.602928135484,3.016791042145802,0.29,19.0,REV_SHORT,TARGET,2020-05-08 14:35:00,2020-05-08 14:40:00,2020-05-08 16:10:00,1718.798
2020-05-08 12:20:00,2020-05-08 12:25:00,2020-05-08 13:39:00,97157.0,484026.0,484100.0,97172.0,1.0,3.0,1710.0,1707.4876378946856,1720.0,1.9052153979749924,0.11,1711.541,1707.4876378946856,1.0,1.0,-1.0,1.0,0.0,0.0,44.586983158458,9147.602928135484,9103.015944977025,2.649724210629036,0.29,15.0,REV_LONG,STOP,2020-05-08 16:20:00,2020-05-08 16:25:00,2020-05-08 17:39:00,1711.6495
2020-05-10 21:50:00,2020-05-10 21:55:00,2020-05-11 01:54:00,97259.0,484531.0,484770.0,97307.0,-1.0,4.0,1710.0,1713.3391555574697,1700.0,2.2098799751324867,0.05,1709.089,1706.016,3.0,-1.0,-1.0,-1.0,0.0,1.0,21.250777787348625,9103.015944977025,9118.380944977025,1.7083111149393375,0.29,48.0,REV_SHORT,TIME,2020-05-11 01:50:00,2020-05-11 01:55:00,2020-05-11 05:54:00,1709.3285
2020-05-13 12:05:00,2020-05-13 12:10:00,2020-05-13 12:25:00,97982.0,488136.0,488151.0,97986.0,1.0,3.0,1710.0,1707.9326084039496,1720.0,2.337782720199201,0.06,1711.628,1707.9326084039496,1.0,1.0,1.0,-1.0,1.0,0.0,22.172349576301713,9118.380944977025,9096.208595400723,2.3377831921007055,0.29,4.0,REV_LONG,STOP,2020-05-13 16:05:00,2020-05-13 16:10:00,2020-05-13 16:25:00,1711.403
2020-05-14 06:00:00,2020-05-14 06:05:00,2020-05-14 09:35:00,98185.0,489146.0,489356.0,98228.0,-1.0,4.0,1720.0,1721.4047270201759,1710.0,3.2002848879416694,0.17,1718.7795,1721.4047270201759,1.0,-1.0,-1.0,1.0,0.0,0.0,44.62885934298811,9096.208595400723,9051.579736057734,1.5544540403517253,0.29,43.0,REV_SHORT,STOP,2020-05-14 10:00:00,2020-05-14 10:05:00,2020-05-14 13:35:00,1718.8345
2020-05-18 05:35:00,2020-05-18 05:40:00,2020-05-18 08:08:00,98732.0,491871.0,492019.0,98762.0,1.0,3.0,1760.0,1757.5372428850083,1770.0,1.9243236483728838,0.05,1761.712,1757.5372428850083,1.0,1.0,1.0,-1.0,0.0,0.0,20.873785574958674,9051.579736057734,9030.705950482776,1.7835142299834488,0.29,30.0,REV_LONG,STOP,2020-05-18 09:35:00,2020-05-18 09:40:00,2020-05-18 12:08:00,1761.654
2020-05-20 05:30:00,2020-05-20 05:35:00,2020-05-20 06:26:00,99283.0,494616.0,494667.0,99294.0,-1.0,4.0,1750.0,1751.5382509483957,1740.0,4.013903831931034,0.1,1749.4235,1751.5382509483957,1.0,-1.0,-1.0,-1.0,0.0,1.0,21.147509483955673,9030.705950482776,9009.55844099882,1.6835018967912918,0.29,11.0,REV_SHORT,STOP,2020-05-20 09:30:00,2020-05-20 09:35:00,2020-05-20 10:26:00,1749.382
2020-05-20 13:45:00,2020-05-20 13:50:00,2020-05-20 14:12:00,99382.0,495111.0,495133.0,99387.0,-1.0,4.0,1750.0,1752.3426848711679,1740.0,3.188668083219832,0.07,1749.32,1752.3426848711679,1.0,-1.0,-1.0,-1.0,0.0,1.0,21.15879409817558,9009.55844099882,8988.399646900645,1.737369742335716,0.29,5.0,REV_SHORT,STOP,2020-05-20 17:45:00,2020-05-20 17:50:00,2020-05-20 18:12:00,1749.541
2020-05-20 23:00:00,2020-05-20 23:05:00,2020-05-21 02:04:00,99481.0,495601.0,495780.0,99517.0,1.0,3.0,1740.0,1738.4176344638643,1750.0,4.625605622538378,0.2,1740.614,1738.4176344638643,1.0,-1.0,-1.0,1.0,1.0,0.0,43.927310722715454,8988.399646900645,8944.472336177929,1.421731072271344,0.29,36.0,REV_LONG,STOP,2020-05-21 03:00:00,2020-05-21 03:05:00,2020-05-21 06:04:00,1740.3315
2020-05-27 00:05:00,2020-05-27 00:10:00,2020-05-27 04:09:00,100598.0,501166.0,501405.0,100646.0,-1.0,2.0,1710.0,1711.6917471848612,1700.0,1.1971817468137524,0.04,1706.227,1709.4075,3.0,1.0,1.0,-1.0,0.0,0.0,21.858988739444612,8944.472336177929,8931.750336177929,1.6917471848611656,0.29,48.0,BREAK_SHORT,TIME,2020-05-27 04:05:00,2020-05-27 04:10:00,2020-05-27 08:09:00,1706.5155
2020-05-27 07:45:00,2020-05-27 07:50:00,2020-05-27 09:13:00,100690.0,501626.0,501709.0,100707.0,1.0,3.0,1700.0,1697.266358667299,1710.0,1.6914523234992032,0.09,1701.9465,1697.266358667299,1.0,-1.0,-1.0,1.0,1.0,0.0,42.121271994308465,8931.750336177929,8889.62906418362,1.7232826654018367,0.29,17.0,REV_LONG,STOP,2020-05-27 11:45:00,2020-05-27 11:50:00,2020-05-27 13:13:00,1701.8525
2020-06-02 05:30:00,2020-06-02 05:35:00,2020-06-02 09:04:00,101767.0,506991.0,507200.0,101809.0,-1.0,4.0,1740.0,1743.0283799380436,1730.0,2.7347938497061044,0.06,1739.4945,1743.0283799380436,1.0,-1.0,-1.0,-1.0,0.0,1.0,21.203279628261498,8889.62906418362,8868.425784555358,1.3147598760869124,0.29,42.0,REV_SHORT,STOP,2020-06-02 09:30:00,2020-06-02 09:35:00,2020-06-02 13:04:00,1739.685
2020-06-04 13:35:00,2020-06-04 13:40:00,2020-06-04 16:58:00,102416.0,510226.0,510424.0,102456.0,-1.0,4.0,1720.0,1724.0530284527101,1710.0,2.2120998993744228,0.05,1719.759,1714.0895,4.0,-1.0,-1.0,-1.0,1.0,1.0,21.470142263550542,8868.425784555358,8896.773284555358,2.270056905420671,0.29,40.0,REV_SHORT,SESSION,2020-06-04 17:35:00,2020-06-04 17:40:00,2020-06-04 20:58:00,1719.823
2020-06-07 19:05:00,2020-06-07 19:10:00,2020-06-07 19:35:00,102746.0,511866.0,511891.0,102752.0,-1.0,2.0,1680.0,1681.9173943431288,1670.0,3.0612790748572998,0.07,1679.0715,1681.9173943431288,1.0,1.0,1.0,-1.0,0.0,0.0,19.92126040190124,8896.773284555358,8876.852024153457,1.9173943431287859,0.29,6.0,BREAK_SHORT,STOP,2020-06-07 23:05:00,2020-06-07 23:10:00,2020-06-07 23:35:00,1679.128
2020-06-08 02:20:00,2020-06-08 02:25:00,2020-06-08 06:24:00,102833.0,512301.0,512540.0,102881.0,1.0,3.0,1690.0,1688.8487388860299,1700.0,3.155087073854249,0.16,1691.5774999999999,1694.621,3.0,-1.0,1.0,1.0,0.0,0.0,43.660177823519916,8876.852024153457,8925.54802415346,1.4155222279400175,0.29,48.0,REV_LONG,TIME,2020-06-08 06:20:00,2020-06-08 06:25:00,2020-06-08 10:24:00,1691.3875
2020-06-08 09:15:00,2020-06-08 09:20:00,2020-06-08 09:36:00,102916.0,512716.0,512732.0,102920.0,1.0,3.0,1690.0,1686.573818765435,1700.0,2.127691179688776,0.1,1690.961,1686.573818765435,1.0,-1.0,1.0,1.0,0.0,1.0,43.87181234565105,8925.54802415346,8881.67621180781,2.092362469129852,0.29,4.0,REV_LONG,STOP,2020-06-08 13:15:00,2020-06-08 13:20:00,2020-06-08 13:36:00,1690.7215
2020-06-09 07:35:00,2020-06-09 07:40:00,2020-06-09 08:24:00,103172.0,513991.0,514035.0,103181.0,-1.0,4.0,1710.0,1711.871338745064,1700.0,2.289061953882496,0.12,1708.1735,1711.871338745064,1.0,-1.0,-1.0,1.0,1.0,1.0,44.37406494076549,8881.67621180781,8837.302146867045,1.8126774901280707,0.29,9.0,REV_SHORT,STOP,2020-06-09 11:35:00,2020-06-09 11:40:00,2020-06-09 12:24:00,1708.407
2020-06-11 02:55:00,2020-06-11 03:00:00,2020-06-11 06:59:00,103668.0,516461.0,516700.0,103716.0,1.0,1.0,1730.0,1728.185342145619,1740.0,1.0668879613473246,0.03,1733.8195,1732.1185,3.0,1.0,1.0,-1.0,0.0,0.0,16.902473563143303,8837.302146867045,8832.199146867046,1.814657854380946,0.29,48.0,BREAK_LONG,TIME,2020-06-11 06:55:00,2020-06-11 07:00:00,2020-06-11 10:59:00,1733.7565
2020-06-15 06:25:00,2020-06-15 06:30:00,2020-06-15 08:44:00,104262.0,519421.0,519555.0,104289.0,1.0,3.0,1710.0,1706.775364344333,1720.0,1.8320487144682969,0.04,1711.485,1706.775364344333,1.0,-1.0,-1.0,-1.0,1.0,0.0,18.838542622667774,8832.199146867046,8813.360604244379,2.0032713113342573,0.29,27.0,REV_LONG,STOP,2020-06-15 10:25:00,2020-06-15 10:30:00,2020-06-15 12:44:00,1711.3
2020-06-15 22:20:00,2020-06-15 22:25:00,2020-06-15 23:57:00,104441.0,520311.0,520403.0,104460.0,1.0,1.0,1730.0,1728.6811291351423,1740.0,3.6534313613069127,0.17,1731.1585,1728.6811291351423,1.0,1.0,1.0,1.0,0.0,0.0,42.11530470258049,8813.360604244379,8771.245299541799,1.318870864857742,0.29,19.0,BREAK_LONG,STOP,2020-06-16 02:20:00,2020-06-16 02:25:00,2020-06-16 03:57:00,1730.9685
2020-06-16 12:45:00,2020-06-16 12:50:00,2020-06-16 16:49:00,104614.0,521176.0,521415.0,104662.0,-1.0,4.0,1730.0,1732.0350319585846,1720.0,1.8975416774415943,0.1,1727.7635,1727.2415,3.0,-1.0,-1.0,1.0,0.0,0.0,42.71531958584547,8771.245299541799,8776.465299541798,2.40806391716934,0.29,48.0,REV_SHORT,TIME,2020-06-16 16:45:00,2020-06-16 16:50:00,2020-06-16 20:49:00,1728.0265
2020-06-17 05:05:00,2020-06-17 05:10:00,2020-06-17 05:27:00,104798.0,522091.0,522108.0,104802.0,1.0,3.0,1720.0,1717.5214877541314,1730.0,2.9050115555032394,0.06,1720.762,1717.5214877541314,1.0,-1.0,-1.0,-1.0,1.0,0.0,19.44307347521135,8776.465299541798,8757.022226066587,1.9930244917371347,0.29,4.0,REV_LONG,STOP,2020-06-17 09:05:00,2020-06-17 09:10:00,2020-06-17 09:27:00,1720.572
2020-06-18 04:55:00,2020-06-18 05:00:00,2020-06-18 05:48:00,105072.0,523456.0,523504.0,105082.0,1.0,1.0,1730.0,1728.5244209509763,1740.0,1.5886249539247261,0.04,1732.905,1728.5244209509763,1.0,1.0,1.0,-1.0,0.0,1.0,17.522316196094835,8757.022226066587,8739.499909870492,1.4755790490236826,0.29,10.0,BREAK_LONG,STOP,2020-06-18 08:55:00,2020-06-18 09:00:00,2020-06-18 09:48:00,1732.8125
2020-06-23 02:50:00,2020-06-23 02:55:00,2020-06-23 03:03:00,105875.0,527456.0,527464.0,105877.0,1.0,3.0,1750.0,1748.1050881652068,1760.0,4.620320033768841,0.21,1750.172,1748.1050881652068,1.0,1.0,-1.0,1.0,0.0,1.0,43.40514853065815,8739.499909870492,8696.094761339835,1.6018236695865,0.29,2.0,REV_LONG,STOP,2020-06-23 06:50:00,2020-06-23 06:55:00,2020-06-23 07:03:00,1750.0765
2020-06-23 08:50:00,2020-06-23 08:55:00,2020-06-23 09:06:00,105947.0,527816.0,527827.0,105950.0,1.0,1.0,1760.0,1758.4799096723923,1770.0,5.810212933707267,0.25,1760.2145,1758.4799096723923,1.0,1.0,1.0,1.0,0.0,1.0,43.3647581901937,8696.094761339835,8652.730003149642,1.5200903276076887,0.29,3.0,BREAK_LONG,STOP,2020-06-23 12:50:00,2020-06-23 12:55:00,2020-06-23 13:06:00,1760.0265
2020-06-25 06:20:00,2020-06-25 06:25:00,2020-06-25 07:00:00,106469.0,530416.0,530451.0,106477.0,1.0,3.0,1760.0,1758.6417710272908,1770.0,2.520589849260268,0.06,1761.868,1758.6417710272908,1.0,-1.0,-1.0,-1.0,0.0,0.0,19.357373836254737,8652.730003149642,8633.372629313388,1.5494579454185347,0.29,8.0,REV_LONG,STOP,2020-06-25 10:20:00,2020-06-25 10:25:00,2020-06-25 11:00:00,1761.723
2020-06-25 07:45:00,2020-06-25 07:50:00,2020-06-25 08:13:00,106486.0,530501.0,530524.0,106491.0,1.0,3.0,1760.0,1758.0859808437112,1770.0,3.7827890549178926,0.08,1760.577,1758.0859808437112,1.0,-1.0,-1.0,-1.0,0.0,0.0,19.92815325031006,8633.372629313388,8613.444476063078,1.5140383125778325,0.29,5.0,REV_LONG,STOP,2020-06-25 11:45:00,2020-06-25 11:50:00,2020-06-25 12:13:00,1760.432
2020-07-02 08:20:00,2020-07-02 08:25:00,2020-07-02 09:02:00,107873.0,537411.0,537448.0,107881.0,-1.0,2.0,1770.0,1771.3151738453932,1760.0,1.77185006664091,0.05,1767.233,1760.0,2.0,1.0,1.0,-1.0,0.0,1.0,20.4108692269665,8613.444476063078,8649.609476063077,1.315173845393259,0.29,8.0,BREAK_SHORT,TARGET,2020-07-02 12:20:00,2020-07-02 12:25:00,2020-07-02 13:02:00,1767.378
2020-07-02 10:05:00,2020-07-02 10:10:00,2020-07-02 14:09:00,107894.0,537516.0,537755.0,107942.0,1.0,1.0,1770.0,1767.31777201106,1780.0,1.2022620296178643,0.07,1773.0765,1776.6295,3.0,1.0,1.0,1.0,0.0,0.0,40.31109592257918,8649.609476063077,8674.480476063078,2.6822279889400593,0.29,48.0,BREAK_LONG,TIME,2020-07-02 14:05:00,2020-07-02 14:10:00,2020-07-02 18:09:00,1772.9315
2020-07-07 10:20:00,2020-07-07 10:25:00,2020-07-07 14:24:00,108725.0,541656.0,541895.0,108773.0,1.0,1.0,1790.0,1787.8749578586649,1800.0,1.626149333310809,0.09,1792.492,1796.6125,3.0,1.0,1.0,1.0,0.0,0.0,41.553379272015945,8674.480476063078,8711.564976063077,2.125042141335236,0.29,48.0,BREAK_LONG,TIME,2020-07-07 14:20:00,2020-07-07 14:25:00,2020-07-07 18:24:00,1792.347
2020-07-08 04:30:00,2020-07-08 04:35:00,2020-07-08 05:42:00,108931.0,542681.0,542748.0,108945.0,-1.0,4.0,1800.0,1801.9586990057173,1790.0,1.3646882379351575,0.04,1796.9015,1801.9586990057173,1.0,-1.0,-1.0,-1.0,0.0,0.0,20.228796022869574,8711.564976063077,8691.336180040207,1.3023980114348002,0.29,14.0,REV_SHORT,STOP,2020-07-08 08:30:00,2020-07-08 08:35:00,2020-07-08 09:42:00,1797.0465
2020-07-09 00:30:00,2020-07-09 00:35:00,2020-07-09 04:34:00,109159.0,543816.0,544055.0,109207.0,1.0,1.0,1810.0,1809.3097493402065,1820.0,4.946459038441374,0.24,1811.1075,1814.823,3.0,1.0,1.0,1.0,0.0,1.0,43.146015835045546,8691.336180040207,8780.508180040208,0.6902506597935182,0.29,48.0,BREAK_LONG,TIME,2020-07-09 04:30:00,2020-07-09 04:35:00,2020-07-09 08:34:00,1810.9625
2020-07-09 08:55:00,2020-07-09 09:00:00,2020-07-09 10:46:00,109260.0,544321.0,544427.0,109282.0,1.0,1.0,1810.0,1808.0087547646183,1820.0,3.0534993826618617,0.14,1810.9669999999999,1808.0087547646183,1.0,1.0,1.0,1.0,0.0,1.0,41.415433295342154,8780.508180040208,8739.092746744866,1.9912452353816992,0.29,22.0,BREAK_LONG,STOP,2020-07-09 12:55:00,2020-07-09 13:00:00,2020-07-09 14:46:00,1810.822
2020-07-09 11:10:00,2020-07-09 11:15:00,2020-07-09 15:14:00,109287.0,544456.0,544695.0,109335.0,1.0,3.0,1800.0,1794.1020311881598,1810.0,1.0429237377116582,0.02,1801.884,1803.9255,3.0,-1.0,-1.0,-1.0,1.0,0.0,15.563937623680433,8739.092746744866,8743.175746744866,3.2459376236800868,0.29,48.0,REV_LONG,TIME,2020-07-09 15:10:00,2020-07-09 15:15:00,2020-07-09 19:14:00,1801.739
2020-07-10 13:45:00,2020-07-10 13:50:00,2020-07-10 16:58:00,109594.0,545986.0,546174.0,109632.0,-1.0,4.0,1800.0,1801.2746321782536,1790.0,4.9523998946308065,0.11,1799.3805,1798.9759999999999,4.0,1.0,1.0,-1.0,0.0,0.0,20.835453960789437,8743.175746744866,8747.625246744867,1.5762643565073018,0.29,38.0,REV_SHORT,SESSION,2020-07-10 17:45:00,2020-07-10 17:50:00,2020-07-10 20:58:00,1799.5255
2020-07-13 20:35:00,2020-07-13 20:40:00,2020-07-14 00:39:00,109940.0,547706.0,547945.0,109988.0,-1.0,2.0,1800.0,1800.787974726891,1790.0,5.711131781061024,0.13,1799.1805,1798.054,3.0,1.0,1.0,-1.0,0.0,0.0,20.89717144958354,8747.625246744867,8762.269746744865,0.7879747268909165,0.29,48.0,BREAK_SHORT,TIME,2020-07-14 00:35:00,2020-07-14 00:40:00,2020-07-14 04:39:00,1799.3255
2020-07-14 04:40:00,2020-07-14 04:45:00,2020-07-14 06:09:00,110037.0,548191.0,548275.0,110054.0,1.0,3.0,1800.0,1797.986592092166,1810.0,4.234810454408074,0.09,1800.2815,1797.986592092166,1.0,-1.0,1.0,-1.0,0.0,1.0,20.654171170507425,8762.269746744865,8741.615575574358,1.130815815667958,0.29,17.0,REV_LONG,STOP,2020-07-14 08:40:00,2020-07-14 08:45:00,2020-07-14 10:09:00,1800.1365
2020-07-15 10:40:00,2020-07-15 10:45:00,2020-07-15 11:00:00,110385.0,549926.0,549941.0,110389.0,1.0,1.0,1810.0,1807.9890626104077,1820.0,4.025628471230216,0.18,1810.379,1807.9890626104077,1.0,1.0,1.0,1.0,0.0,0.0,43.0188730126597,8741.615575574358,8698.5967025617,2.0109373895921956,0.29,4.0,BREAK_LONG,STOP,2020-07-15 14:40:00,2020-07-15 14:45:00,2020-07-15 15:00:00,1810.234
2020-07-16 13:20:00,2020-07-16 13:25:00,2020-07-16 16:58:00,110693.0,551461.0,551674.0,110736.0,-1.0,2.0,1800.0,1801.4719652672993,1790.0,2.4533670114576585,0.06,1798.15,1797.0265,4.0,1.0,1.0,-1.0,0.0,0.0,19.93179160379532,8698.5967025617,8705.337702561701,1.471965267299207,0.29,43.0,BREAK_SHORT,SESSION,2020-07-16 17:20:00,2020-07-16 17:25:00,2020-07-16 20:58:00,1798.295
2020-07-19 19:25:00,2020-07-19 19:30:00,2020-07-19 23:29:00,111030.0,553136.0,553375.0,111078.0,-1.0,4.0,1810.0,1811.2347952971504,1800.0,6.963448219485391,0.15,1809.824,1808.232,3.0,-1.0,-1.0,-1.0,0.0,1.0,21.161929457255155,8705.337702561701,8729.217702561702,0.656590594300904,0.29,48.0,REV_SHORT,TIME,2020-07-19 23:25:00,2020-07-19 23:30:00,2020-07-20 03:29:00,1809.969
2020-07-21 10:05:00,2020-07-21 10:10:00,2020-07-21 13:01:00,111482.0,555391.0,555562.0,111517.0,-1.0,4.0,1840.0,1842.1792529602515,1830.0,3.507907695275609,0.08,1839.4775,1842.1792529602515,1.0,-1.0,-1.0,-1.0,1.0,1.0,21.614023682011975,8729.217702561702,8707.60367887969,2.068505920503095,0.29,35.0,REV_SHORT,STOP,2020-07-21 14:05:00,2020-07-21 14:10:00,2020-07-21 17:01:00,1839.6225
2020-07-21 15:30:00,2020-07-21 15:35:00,2020-07-21 15:39:00,111547.0,555716.0,555720.0,111548.0,1.0,3.0,1840.0,1839.3173525044272,1850.0,7.659400301877038,0.35000000000000003,1840.551,1839.3173525044272,1.0,1.0,1.0,1.0,1.0,0.0,43.17766234504688,8707.60367887969,8664.426016534642,0.7362949911457604,0.29,1.0,REV_LONG,STOP,2020-07-21 19:30:00,2020-07-21 19:35:00,2020-07-21 19:39:00,1840.406
2020-07-22 02:00:00,2020-07-22 02:05:00,2020-07-22 04:12:00,111661.0,556281.0,556408.0,111687.0,-1.0,4.0,1860.0,1861.5295191781195,1850.0,1.8990353482708533,0.05,1857.5525,1850.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,19.885095890597317,8664.426016534642,8702.188516534643,1.1590383562390487,0.29,26.0,REV_SHORT,TARGET,2020-07-22 06:00:00,2020-07-22 06:05:00,2020-07-22 08:12:00,1857.6975
2020-07-22 09:25:00,2020-07-22 09:30:00,2020-07-22 11:27:00,111750.0,556726.0,556843.0,111774.0,1.0,3.0,1850.0,1845.9723204948182,1860.0,1.704819509460841,0.08,1851.1585,1860.0,2.0,1.0,-1.0,1.0,0.0,1.0,41.48943604145461,8702.188516534643,8772.920516534643,2.777359010363721,0.29,24.0,REV_LONG,TARGET,2020-07-22 13:25:00,2020-07-22 13:30:00,2020-07-22 15:27:00,1851.0135
2020-07-22 20:15:00,2020-07-22 20:20:00,2020-07-22 21:22:00,111868.0,557311.0,557373.0,111881.0,1.0,1.0,1870.0,1868.450320733844,1880.0,1.8127557316727332,0.1,1872.5565,1868.450320733844,1.0,1.0,1.0,1.0,0.0,0.0,41.06179266156005,8772.920516534643,8731.858723873083,1.549679266156072,0.29,13.0,BREAK_LONG,STOP,2020-07-23 00:15:00,2020-07-23 00:20:00,2020-07-23 01:22:00,1872.4115
2020-07-23 01:30:00,2020-07-23 01:35:00,2020-07-23 02:04:00,111931.0,557626.0,557655.0,111937.0,-1.0,4.0,1870.0,1871.6976546902931,1860.0,5.215033626418248,0.11,1869.8155,1871.6976546902931,1.0,-1.0,-1.0,-1.0,0.0,1.0,20.703701593225105,8731.858723873083,8711.155022279858,0.9773093805861809,0.29,6.0,REV_SHORT,STOP,2020-07-23 05:30:00,2020-07-23 05:35:00,2020-07-23 06:04:00,1869.9605
2020-07-23 18:10:00,2020-07-23 18:15:00,2020-07-23 22:14:00,112119.0,558561.0,558800.0,112167.0,-1.0,4.0,1890.0,1892.5357243768199,1880.0,1.072457529203981,0.03,1886.487,1884.9255,3.0,-1.0,0.0,-1.0,0.0,0.0,18.146173130459374,8711.155022279858,8715.839522279857,2.1164487536400327,0.29,48.0,REV_SHORT,TIME,2020-07-23 22:10:00,2020-07-23 22:15:00,2020-07-24 02:14:00,1886.632
2020-07-26 19:35:00,2020-07-26 19:40:00,2020-07-26 21:52:00,112412.0,560021.0,560153.0,112439.0,1.0,1.0,1910.0,1908.2647335914019,1920.0,1.9866303753084158,0.11,1912.194,1920.0,2.0,1.0,1.0,1.0,0.0,0.0,43.221930494579055,8715.839522279857,8801.705522279857,1.7352664085981946,0.29,27.0,BREAK_LONG,TARGET,2020-07-26 23:35:00,2020-07-26 23:40:00,2020-07-27 01:52:00,1912.049
2020-07-26 22:10:00,2020-07-26 22:15:00,2020-07-26 22:52:00,112443.0,560176.0,560213.0,112451.0,1.0,1.0,1920.0,1918.134576411959,1930.0,2.842525000940198,0.14,1921.2225,1930.0,2.0,1.0,1.0,1.0,0.0,1.0,43.2309302325757,8801.705522279857,8924.590522279856,1.865423588041043,0.29,8.0,BREAK_LONG,TARGET,2020-07-27 02:10:00,2020-07-27 02:15:00,2020-07-27 02:52:00,1921.0775
2020-07-27 04:25:00,2020-07-27 04:30:00,2020-07-27 04:37:00,112518.0,560551.0,560558.0,112520.0,-1.0,4.0,1940.0,1941.7274105876218,1930.0,3.158050830999827,0.07,1938.907,1941.7274105876218,1.0,-1.0,-1.0,-1.0,1.0,0.0,19.74287411335286,8924.590522279856,8904.847648166502,1.9818211752434989,0.29,2.0,REV_SHORT,STOP,2020-07-27 08:25:00,2020-07-27 08:30:00,2020-07-27 08:37:00,1939.052
2020-07-27 14:05:00,2020-07-27 14:10:00,2020-07-27 16:47:00,112634.0,561131.0,561288.0,112666.0,-1.0,4.0,1940.0,1941.9734592038944,1930.0,3.135253982439046,0.07,1939.078,1941.9734592038944,1.0,-1.0,-1.0,-1.0,1.0,0.0,20.26821442726123,8904.847648166502,8884.57943373924,1.9209184077890444,0.29,32.0,REV_SHORT,STOP,2020-07-27 18:05:00,2020-07-27 18:10:00,2020-07-27 20:47:00,1939.223
