i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,m5_close,ts_decision_utc,ts_fill_utc,ts_exit_utc
5410.0,26957.0,26972.0,5414.0,-1.0,4.0,1310.0,1310.468772302917,1300.0,7.987827300409421,0.2,1309.262,1310.468772302917,1.0,-1.0,-1.0,-1.0,1.0,0.0,24.135446058339767,10012.330126221692,9988.194680163353,0.5745446058338097,0.29,4.0,REV_SHORT,STOP,1309.449,2019-01-29 12:50:00,2019-01-29 12:55:00,2019-01-29 13:10:00
5770.0,28752.0,28768.0,5774.0,1.0,1.0,1320.0,1318.5057459128655,1330.0,5.131072958322135,0.13,1320.423,1318.5057459128655,1.0,1.0,1.0,-1.0,0.0,1.0,24.924303132749174,9988.194680163353,9963.270377030603,1.494254087134663,0.29,4.0,BREAK_LONG,STOP,1320.2355,2019-01-30 19:50:00,2019-01-30 19:55:00,2019-01-30 20:11:00
5876.0,29277.0,29289.0,5879.0,1.0,1.0,1320.0,1319.6974934150649,1330.0,6.298943338198415,0.36,1321.0674999999999,1319.673,1.0,1.0,1.0,1.0,0.0,1.0,49.32023705766096,9963.270377030603,9913.068377030608,0.3025065849351178,0.29,3.0,BREAK_LONG,STOP,1320.964,2019-01-31 05:40:00,2019-01-31 05:45:00,2019-01-31 05:57:00
6060.0,30197.0,30249.0,6071.0,1.0,3.0,1320.0,1319.0167438835904,1330.0,6.177397298812233,0.16,1320.5065,1321.0765000000001,4.0,1.0,-1.0,-1.0,0.0,0.0,23.836097862553288,9913.068377030608,9922.18837703061,0.5515122328192242,0.29,11.0,REV_LONG,SESSION,1320.402,2019-01-31 21:00:00,2019-01-31 21:05:00,2019-01-31 21:57:00
6531.0,32542.0,32781.0,6579.0,1.0,3.0,1310.0,1308.3204357149957,1320.0,2.376021753846334,0.07,1311.7385,1315.0355,3.0,-1.0,-1.0,-1.0,0.0,0.0,23.926449995029543,9922.18837703061,9945.26737703061,0.782128570008213,0.29,48.0,REV_LONG,TIME,1311.635,2019-02-04 14:15:00,2019-02-04 14:20:00,2019-02-04 18:19:00
7133.0,35542.0,35577.0,7141.0,1.0,3.0,1310.0,1309.0111813685585,1320.0,6.5069536590203505,0.16,1310.5155,1309.0111813685585,1.0,-1.0,-1.0,-1.0,1.0,1.0,24.06909810306388,9945.26737703061,9921.198278927546,0.605637262883227,0.29,8.0,REV_LONG,STOP,1310.33,2019-02-06 18:25:00,2019-02-06 18:30:00,2019-02-06 19:05:00
7589.0,37812.0,38051.0,7637.0,1.0,1.0,1310.0,1309.578769271528,1320.0,5.492045376175937,0.15,1311.2245,1312.85,3.0,1.0,1.0,-1.0,0.0,0.0,24.68596092708026,9921.198278927546,9945.580778927544,0.4212307284720282,0.29,48.0,BREAK_LONG,TIME,1311.039,2019-02-08 10:25:00,2019-02-08 10:30:00,2019-02-08 14:29:00
8095.0,40332.0,40571.0,8143.0,1.0,1.0,1310.0,1309.6441489470535,1320.0,6.784299512530705,0.19,1310.932,1312.294,3.0,1.0,1.0,-1.0,0.0,0.0,24.469170005983642,9945.580778927544,9971.458778927547,0.3558510529465307,0.29,48.0,BREAK_LONG,TIME,1310.8295,2019-02-12 06:35:00,2019-02-12 06:40:00,2019-02-12 10:39:00
8199.0,40852.0,40934.0,8216.0,-1.0,2.0,1310.0,1310.7205360395992,1300.0,4.934305103582343,0.26,1308.873,1310.7205360395992,1.0,1.0,1.0,1.0,0.0,0.0,48.035937029578236,9971.458778927547,9923.42284189797,0.7205360395992917,0.29,17.0,BREAK_SHORT,STOP,1309.059,2019-02-12 15:15:00,2019-02-12 15:20:00,2019-02-12 16:42:00
8295.0,41327.0,41566.0,8343.0,1.0,3.0,1310.0,1309.2821957883398,1320.0,11.350486512567524,0.54,1310.191,1312.645,3.0,-1.0,-1.0,1.0,0.0,1.0,49.07542742965371,9923.42284189797,10055.938841897967,0.34760842332041925,0.29,48.0,REV_LONG,TIME,1310.005,2019-02-13 00:15:00,2019-02-13 00:20:00,2019-02-13 04:19:00
8433.0,42017.0,42058.0,8442.0,1.0,3.0,1310.0,1309.7093162025046,1320.0,10.387482907202596,0.29,1310.57,1309.7093162025046,1.0,-1.0,-1.0,-1.0,1.0,0.0,24.959830127364054,10055.938841897967,10030.979011770603,0.33336759499060037,0.29,9.0,REV_LONG,STOP,1310.468,2019-02-13 11:45:00,2019-02-13 11:50:00,2019-02-13 12:31:00
9612.0,47892.0,47955.0,9625.0,1.0,1.0,1340.0,1339.250703343539,1350.0,8.185104133311656,0.41000000000000003,1340.4625,1339.250703343539,1.0,1.0,1.0,1.0,0.0,0.0,49.683662914902925,10030.979011770603,9981.2953488557,0.7492966564610287,0.29,13.0,BREAK_LONG,STOP,1340.276,2019-02-19 18:00:00,2019-02-19 18:05:00,2019-02-19 19:08:00
9664.0,48147.0,48162.0,9668.0,1.0,3.0,1340.0,1339.630557504866,1350.0,18.678508738405466,1.02,1340.116,1339.6275,1.0,1.0,0.0,1.0,0.0,1.0,49.515134503674744,9981.2953488557,9931.468348855706,0.3528849902680089,0.29,4.0,REV_LONG,STOP,1340.0125,2019-02-19 23:20:00,2019-02-19 23:25:00,2019-02-19 23:40:00
10047.0,50057.0,50296.0,10095.0,-1.0,4.0,1340.0,1340.7486901038837,1330.0,5.196317186464302,0.14,1339.059,1335.8985,3.0,-1.0,1.0,-1.0,0.0,0.0,23.65566145437288,9931.468348855706,9975.715348855705,0.5613802077672494,0.29,48.0,REV_SHORT,TIME,1339.159,2019-02-21 08:15:00,2019-02-21 08:20:00,2019-02-21 12:19:00
