ts_decision,ts_fill,ts_exit,i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,ts_decision_utc,ts_fill_utc,ts_exit_utc,m5_close
2024-08-13 04:50:00,2024-08-13 04:55:00,2024-08-13 08:31:00,402877.0,2007076.0,2007292.0,402921.0,1.0,3.0,2460.0,2458.2174327464327,2470.0,2.9704465802429936,0.07,2461.185,2470.0,2.0,1.0,-1.0,1.0,0.0,0.0,20.772970774970876,4405.0953052627865,4466.800305262787,1.565134507134516,0.29,44.0,REV_LONG,TARGET,2024-08-13 08:50:00,2024-08-13 08:55:00,2024-08-13 12:31:00,2461.04
2024-08-13 21:35:00,2024-08-13 21:40:00,2024-08-13 22:32:00,403066.0,2008016.0,2008068.0,403077.0,-1.0,4.0,2470.0,2473.37143060863,2460.0,2.1231221128933053,0.02,2469.09,2460.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,8.562861217259524,4466.800305262787,4484.980305262788,1.4228612172599922,0.29,11.0,REV_SHORT,TARGET,2024-08-14 01:35:00,2024-08-14 01:40:00,2024-08-14 02:32:00,2469.235
2024-08-14 10:50:00,2024-08-14 10:55:00,2024-08-14 11:33:00,403225.0,2008811.0,2008849.0,403233.0,1.0,3.0,2450.0,2445.7355804795743,2460.0,1.9475476263672697,0.04,2450.575,2445.7355804795743,1.0,-1.0,-1.0,1.0,1.0,0.0,19.357678081702034,4484.980305262788,4465.622627181086,4.208839040851377,0.29,8.0,REV_LONG,STOP,2024-08-14 14:50:00,2024-08-14 14:55:00,2024-08-14 15:33:00,2450.43
2024-08-19 09:05:00,2024-08-19 09:10:00,2024-08-19 09:38:00,404032.0,2012831.0,2012859.0,404038.0,1.0,3.0,2490.0,2486.3832915408143,2500.0,2.086493267893488,0.05,2490.795,2486.3832915408143,1.0,1.0,-1.0,1.0,1.0,0.0,22.058542295928874,4465.622627181086,4443.564084885156,2.2634169183712434,0.29,6.0,REV_LONG,STOP,2024-08-19 13:05:00,2024-08-19 13:10:00,2024-08-19 13:38:00,2490.65
2024-08-21 21:55:00,2024-08-21 22:00:00,2024-08-22 00:39:00,404726.0,2016286.0,2016445.0,404758.0,-1.0,2.0,2510.0,2511.2726598218783,2500.0,2.3275654624698565,0.03,2507.885,2500.0,2.0,1.0,1.0,-1.0,0.0,0.0,10.16297946563418,4443.564084885156,4467.219084885157,1.2726598218782113,0.29,32.0,BREAK_SHORT,TARGET,2024-08-22 01:55:00,2024-08-22 02:00:00,2024-08-22 04:39:00,2508.03
2024-08-22 02:30:00,2024-08-22 02:35:00,2024-08-22 06:34:00,404781.0,2016561.0,2016800.0,404829.0,-1.0,4.0,2510.0,2511.479436870193,2500.0,3.03575027116547,0.03,2508.635,2508.84,3.0,-1.0,-1.0,-1.0,0.0,0.0,8.5333106105777,4467.219084885157,4466.604084885157,1.6388737403862856,0.29,48.0,REV_SHORT,TIME,2024-08-22 06:30:00,2024-08-22 06:35:00,2024-08-22 10:34:00,2508.78
2024-08-23 13:15:00,2024-08-23 13:20:00,2024-08-23 16:58:00,405186.0,2018581.0,2018799.0,405230.0,1.0,1.0,2510.0,2507.2356796244635,2520.0,2.3552169942407883,0.05,2511.04,2512.35,4.0,1.0,1.0,1.0,0.0,0.0,19.021601877682315,4466.604084885157,4473.154084885156,2.764320375536338,0.29,44.0,BREAK_LONG,SESSION,2024-08-23 17:15:00,2024-08-23 17:20:00,2024-08-23 20:58:00,2510.895
2024-08-26 03:40:00,2024-08-26 03:45:00,2024-08-26 04:02:00,405347.0,2019381.0,2019398.0,405351.0,-1.0,4.0,2520.0,2522.648332924517,2510.0,3.3489976054300583,0.03,2519.7400000000002,2522.648332924517,1.0,-1.0,-1.0,-1.0,1.0,1.0,8.724998773550396,4473.154084885156,4464.429086111606,1.5566658490339298,0.29,4.0,REV_SHORT,STOP,2024-08-26 07:40:00,2024-08-26 07:45:00,2024-08-26 08:02:00,2519.885
2024-08-26 13:15:00,2024-08-26 13:20:00,2024-08-26 13:34:00,405462.0,2019956.0,2019970.0,405465.0,1.0,1.0,2520.0,2518.181767414056,2530.0,3.029081308648348,0.07,2521.115,2518.181767414056,1.0,1.0,1.0,1.0,0.0,0.0,20.5326281016055,4464.429086111606,4443.89645801,1.81823258594397,0.29,3.0,BREAK_LONG,STOP,2024-08-26 17:15:00,2024-08-26 17:20:00,2024-08-26 17:34:00,2520.97
2024-08-26 15:20:00,2024-08-26 15:25:00,2024-08-26 16:58:00,405487.0,2020081.0,2020174.0,405506.0,-1.0,4.0,2520.0,2521.6391946144386,2510.0,5.177278358216338,0.05,2519.755,2518.3849999999998,4.0,-1.0,-1.0,-1.0,0.0,0.0,9.420973072192282,4443.89645801,4450.746458010002,1.3283892288771881,0.29,19.0,REV_SHORT,SESSION,2024-08-26 19:20:00,2024-08-26 19:25:00,2024-08-26 20:58:00,2519.9
2024-08-27 01:35:00,2024-08-27 01:40:00,2024-08-27 03:36:00,405598.0,2020631.0,2020747.0,405622.0,1.0,1.0,2510.0,2508.844421469636,2520.0,2.447784816741641,0.06,2512.08,2508.844421469636,1.0,1.0,1.0,1.0,0.0,1.0,19.413471182183457,4450.746458010002,4431.332986827819,1.1555785303639514,0.29,24.0,BREAK_LONG,STOP,2024-08-27 05:35:00,2024-08-27 05:40:00,2024-08-27 07:36:00,2511.935
2024-08-27 08:45:00,2024-08-27 08:50:00,2024-08-27 08:56:00,405684.0,2021061.0,2021067.0,405686.0,-1.0,2.0,2510.0,2511.6301667696375,2500.0,2.3322667761360014,0.03,2508.14,2511.6301667696375,1.0,1.0,1.0,-1.0,0.0,1.0,10.47050030891296,4431.332986827819,4420.862486518906,1.6301667696376378,0.29,2.0,BREAK_SHORT,STOP,2024-08-27 12:45:00,2024-08-27 12:50:00,2024-08-27 12:56:00,2508.285
2024-08-28 03:10:00,2024-08-28 03:15:00,2024-08-28 07:14:00,405893.0,2022101.0,2022340.0,405941.0,-1.0,4.0,2510.0,2511.9963181308094,2500.0,3.163482679172377,0.07,2509.1150000000002,2504.03,3.0,1.0,1.0,1.0,1.0,1.0,20.169226915664243,4420.862486518906,4456.457486518906,1.8426362616194927,0.29,48.0,REV_SHORT,TIME,2024-08-28 07:10:00,2024-08-28 07:15:00,2024-08-28 11:14:00,2509.26
2024-08-28 08:25:00,2024-08-28 08:30:00,2024-08-28 09:03:00,405956.0,2022416.0,2022449.0,405963.0,-1.0,2.0,2500.0,2501.785467321156,2490.0,2.8134903548335806,0.07,2498.695,2501.785467321156,1.0,1.0,1.0,1.0,0.0,1.0,21.633271248090296,4456.457486518906,4434.824215270815,1.785467321155715,0.29,7.0,BREAK_SHORT,STOP,2024-08-28 12:25:00,2024-08-28 12:30:00,2024-08-28 13:03:00,2498.84
2024-08-29 19:20:00,2024-08-29 19:25:00,2024-08-29 19:36:00,406351.0,2024381.0,2024392.0,406354.0,1.0,3.0,2520.0,2519.485760812346,2530.0,6.763945456243896,0.08,2520.84,2519.485760812346,1.0,1.0,-1.0,-1.0,0.0,0.0,10.833913501232018,4434.824215270815,4423.990301769583,0.5984783753075605,0.29,3.0,REV_LONG,STOP,2024-08-29 23:20:00,2024-08-29 23:25:00,2024-08-29 23:36:00,2520.695
2024-09-02 04:15:00,2024-09-02 04:20:00,2024-09-02 04:39:00,406734.0,2026291.0,2026310.0,406738.0,-1.0,4.0,2500.0,2502.247653774615,2490.0,1.635233683177916,0.04,2497.6,2502.247653774615,1.0,1.0,1.0,1.0,0.0,1.0,18.590615098461058,4423.990301769583,4405.399686671122,1.7853075492307038,0.29,4.0,REV_SHORT,STOP,2024-09-02 08:15:00,2024-09-02 08:20:00,2024-09-02 08:39:00,2497.745
2024-09-05 08:45:00,2024-09-05 08:50:00,2024-09-05 08:55:00,407616.0,2030686.0,2030691.0,407618.0,1.0,1.0,2520.0,2517.5065994730166,2530.0,3.570643930025248,0.08,2520.24,2517.5065994730166,1.0,1.0,1.0,1.0,0.0,1.0,21.86720421586506,4405.399686671122,4383.532482455257,2.493400526983348,0.29,2.0,BREAK_LONG,STOP,2024-09-05 12:45:00,2024-09-05 12:50:00,2024-09-05 12:55:00,2520.095
