i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,m5_close,ts_decision_utc,ts_fill_utc,ts_exit_utc
21757.0,108397.0,108554.0,21789.0,-1.0,4.0,2400.0,2403.2217666605648,2390.0,1.686386326784547,0.1,2398.3,2390.0,2.0,-1.0,-1.0,1.0,1.0,0.0,49.21766660564572,9891.64511942103,9974.645119421031,2.4235333211292804,0.29,32.0,REV_SHORT,TARGET,2398.445,2024-04-19 17:05:00,2024-04-19 17:10:00,2024-04-19 19:47:00
21972.0,109467.0,109496.0,21978.0,1.0,3.0,2340.0,2335.795101426233,2350.0,1.4261562168492785,0.04,2341.65,2350.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,23.419594295068237,9974.645119421031,10008.04511942103,2.98979714753414,0.29,6.0,REV_LONG,TARGET,2341.505,2024-04-22 12:00:00,2024-04-22 12:05:00,2024-04-22 12:34:00
22229.0,110747.0,110753.0,22231.0,-1.0,4.0,2300.0,2301.9425229058456,2290.0,3.820348129847055,0.1,2299.465,2301.9425229058456,1.0,1.0,1.0,-1.0,1.0,0.0,24.775229058454897,10008.04511942103,9983.269890362575,2.315045811691998,0.29,2.0,REV_SHORT,STOP,2299.61,2024-04-23 10:25:00,2024-04-23 10:30:00,2024-04-23 10:36:00
22272.0,110962.0,110990.0,22278.0,-1.0,4.0,2330.0,2334.192422532393,2320.0,1.3703726362403126,0.04,2328.205,2320.0,2.0,1.0,-1.0,-1.0,1.0,0.0,23.949690129571536,9983.269890362575,10016.089890362575,3.9648450647854654,0.29,6.0,REV_SHORT,TARGET,2328.35,2024-04-23 14:00:00,2024-04-23 14:05:00,2024-04-23 14:33:00
22697.0,113077.0,113219.0,22726.0,1.0,3.0,2310.0,2306.5796459691474,2320.0,2.5547272974083395,0.13,2310.355,2320.0,2.0,-1.0,-1.0,1.0,1.0,1.0,49.079602401084685,10016.089890362575,10141.474890362575,2.350708061705495,0.29,29.0,REV_LONG,TARGET,2310.21,2024-04-25 03:25:00,2024-04-25 03:30:00,2024-04-25 05:52:00
22791.0,113547.0,113617.0,22806.0,-1.0,4.0,2330.0,2331.0314327930514,2320.0,5.408285491934104,0.14,2329.31,2331.0314327930514,1.0,-1.0,-1.0,-1.0,1.0,0.0,24.10005910272048,10141.474890362575,10117.374831259855,1.2828655861032678,0.29,15.0,REV_SHORT,STOP,2329.455,2024-04-25 11:15:00,2024-04-25 11:20:00,2024-04-25 12:30:00
22818.0,113682.0,113689.0,22820.0,-1.0,2.0,2320.0,2323.959095091158,2310.0,1.9674347181876732,0.1,2319.255,2323.959095091158,1.0,1.0,1.0,1.0,0.0,1.0,47.040950911577966,10117.374831259855,10070.333880348277,3.959095091157843,0.29,2.0,BREAK_SHORT,STOP,2319.4,2024-04-25 13:30:00,2024-04-25 13:35:00,2024-04-25 13:42:00
23155.0,115362.0,115499.0,23183.0,-1.0,4.0,2340.0,2342.26296170829,2330.0,3.1041227785040464,0.16,2339.275,2338.05,4.0,-1.0,-1.0,1.0,0.0,1.0,47.8073873326357,10070.333880348277,10089.933880348275,1.5859234165796667,0.29,28.0,REV_SHORT,SESSION,2339.42,2024-04-26 18:35:00,2024-04-26 18:40:00,2024-04-26 20:57:00
23328.0,116222.0,116321.0,23348.0,1.0,1.0,2340.0,2338.412188930428,2350.0,1.7604413056047437,0.12,2342.61,2338.412188930428,1.0,1.0,1.0,1.0,0.0,0.0,50.373732834867035,10089.933880348275,10039.560147513408,1.5878110695721812,0.29,20.0,BREAK_LONG,STOP,2342.465,2024-04-29 10:00:00,2024-04-29 10:05:00,2024-04-29 11:44:00
23361.0,116387.0,116439.0,23372.0,1.0,3.0,2330.0,2327.498002294955,2340.0,2.815076734962958,0.15,2330.775,2327.498002294955,1.0,-1.0,-1.0,1.0,0.0,0.0,49.15496557567849,10039.560147513408,9990.40518193773,1.8039954100905524,0.29,11.0,REV_LONG,STOP,2330.63,2024-04-29 12:45:00,2024-04-29 12:50:00,2024-04-29 13:42:00
23517.0,117162.0,117168.0,23519.0,-1.0,2.0,2330.0,2331.5345805381794,2320.0,3.972701032934748,0.21,2329.215,2331.5345805381794,1.0,1.0,1.0,1.0,0.0,1.0,48.7111913017643,9990.40518193773,9941.693990635966,1.5345805381796167,0.29,2.0,BREAK_SHORT,STOP,2329.36,2024-04-30 02:45:00,2024-04-30 02:50:00,2024-04-30 02:56:00
23564.0,117397.0,117437.0,23573.0,1.0,3.0,2320.0,2317.980493637855,2330.0,2.567141613732947,0.07,2321.35,2317.980493637855,1.0,-1.0,-1.0,-1.0,1.0,0.0,23.586544535014127,9941.693990635966,9918.107446100952,1.709012724290243,0.29,9.0,REV_LONG,STOP,2321.205,2024-04-30 06:40:00,2024-04-30 06:45:00,2024-04-30 07:25:00
23638.0,117767.0,117820.0,23649.0,-1.0,2.0,2310.0,2312.364623167983,2300.0,1.460806065372368,0.04,2307.34,2312.364623167983,1.0,1.0,1.0,-1.0,0.0,1.0,20.098492671932036,9918.107446100952,9898.00895342902,2.3646231679832104,0.29,11.0,BREAK_SHORT,STOP,2307.485,2024-04-30 12:50:00,2024-04-30 12:55:00,2024-04-30 13:48:00
24087.0,120002.0,120176.0,24122.0,-1.0,4.0,2320.0,2321.6697733534143,2310.0,5.031597102999942,0.12,2319.735,2310.0,2.0,-1.0,1.0,-1.0,0.0,1.0,23.217280240969558,9898.00895342902,10014.828953429022,1.1895467068286736,0.29,35.0,REV_SHORT,TARGET,2319.88,2024-05-02 04:15:00,2024-05-02 04:20:00,2024-05-02 07:14:00
24152.0,120327.0,120345.0,24156.0,1.0,3.0,2300.0,2297.9888247241124,2310.0,2.521125214758105,0.14,2301.4,2297.9888247241124,1.0,-1.0,-1.0,1.0,1.0,0.0,47.75645386242741,10014.828953429022,9967.072499566593,1.8023505517744665,0.29,4.0,REV_LONG,STOP,2301.255,2024-05-02 09:40:00,2024-05-02 09:45:00,2024-05-02 10:03:00
24171.0,120422.0,120487.0,24185.0,-1.0,4.0,2300.0,2303.9900314413426,2290.0,2.2160759364590414,0.05,2299.64,2303.9900314413426,1.0,1.0,1.0,-1.0,1.0,1.0,21.75015720671354,9967.072499566593,9945.32234235988,1.9200628826845436,0.29,14.0,REV_SHORT,STOP,2299.785,2024-05-02 11:15:00,2024-05-02 11:20:00,2024-05-02 12:25:00
24682.0,122967.0,123012.0,24692.0,1.0,1.0,2320.0,2318.0157485604072,2330.0,1.800548555925242,0.11,2322.295,2318.0157485604072,1.0,1.0,1.0,1.0,0.0,0.0,47.07176583552109,9945.32234235988,9898.250576524359,1.9842514395927469,0.29,10.0,BREAK_LONG,STOP,2322.15,2024-05-06 07:50:00,2024-05-06 07:55:00,2024-05-06 08:40:00
24942.0,124262.0,124355.0,24961.0,1.0,3.0,2320.0,2317.681606671469,2330.0,3.206536467800995,0.08,2320.61,2317.681606671469,1.0,1.0,-1.0,-1.0,0.0,1.0,23.42714662824801,9898.250576524359,9874.82342989611,1.3567866570618157,0.29,19.0,REV_LONG,STOP,2320.465,2024-05-07 06:30:00,2024-05-07 06:35:00,2024-05-07 08:08:00
25031.0,124707.0,124726.0,25035.0,-1.0,4.0,2320.0,2322.022234628276,2310.0,2.3007853296829905,0.06,2318.38,2322.022234628276,1.0,-1.0,1.0,-1.0,0.0,0.0,21.85340776965404,9874.82342989611,9852.970022126457,2.4344692565514423,0.29,4.0,REV_SHORT,STOP,2318.525,2024-05-07 13:55:00,2024-05-07 14:00:00,2024-05-07 14:19:00
25166.0,125377.0,125397.0,25171.0,-1.0,2.0,2310.0,2311.531298866502,2300.0,3.284659355388038,0.18,2308.84,2311.531298866502,1.0,1.0,1.0,1.0,0.0,0.0,48.44337959703079,9852.970022126457,9804.526642529427,1.531298866502004,0.29,5.0,BREAK_SHORT,STOP,2308.985,2024-05-08 02:10:00,2024-05-08 02:15:00,2024-05-08 02:35:00
25302.0,126057.0,126192.0,25330.0,1.0,3.0,2310.0,2305.663064872963,2320.0,1.9040152965594215,0.04,2310.6,2320.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,19.747740508148127,9804.526642529427,9842.126642529427,2.993870254073907,0.29,28.0,REV_LONG,TARGET,2310.455,2024-05-08 13:30:00,2024-05-08 13:35:00,2024-05-08 15:50:00
25398.0,126532.0,126708.0,25434.0,-1.0,4.0,2310.0,2311.4348734138002,2300.0,5.283334503977104,0.27,2309.6150000000002,2311.4348734138002,1.0,1.0,0.0,1.0,0.0,1.0,49.1365821725999,9842.126642529427,9792.990060356828,0.8597468276000609,0.29,36.0,REV_SHORT,STOP,2309.76,2024-05-08 22:30:00,2024-05-08 22:35:00,2024-05-09 01:31:00
25533.0,127207.0,127250.0,25542.0,-1.0,2.0,2310.0,2311.314482515215,2300.0,1.946876947707975,0.12,2307.475,2311.314482515215,1.0,1.0,1.0,1.0,0.0,0.0,46.07379018257961,9792.990060356828,9746.916270174248,1.3144825152146726,0.29,9.0,BREAK_SHORT,STOP,2307.62,2024-05-09 09:45:00,2024-05-09 09:50:00,2024-05-09 10:33:00
25771.0,128392.0,128414.0,25776.0,1.0,1.0,2360.0,2358.120326520383,2370.0,1.599676657994519,0.1,2362.69,2370.0,2.0,1.0,1.0,1.0,0.0,0.0,45.69673479616995,9746.916270174248,9820.016270174248,1.8796734796167738,0.29,5.0,BREAK_LONG,TARGET,2362.545,2024-05-10 06:35:00,2024-05-10 06:40:00,2024-05-10 07:02:00
26326.0,131157.0,131266.0,26348.0,-1.0,2.0,2340.0,2341.3302315895344,2330.0,2.0870617597652132,0.13,2337.66,2341.3302315895344,1.0,1.0,1.0,1.0,0.0,0.0,47.71301066394881,9820.016270174248,9772.3032595103,1.330231589534284,0.29,22.0,BREAK_SHORT,STOP,2337.805,2024-05-14 06:50:00,2024-05-14 06:55:00,2024-05-14 08:44:00
26567.0,132357.0,132391.0,26574.0,1.0,1.0,2360.0,2359.0464138685793,2370.0,6.433285301660778,0.33,2360.52,2359.0464138685793,1.0,1.0,1.0,1.0,0.0,0.0,48.628342336882724,9772.3032595103,9723.674917173417,0.9535861314205369,0.29,7.0,BREAK_LONG,STOP,2360.375,2024-05-15 03:55:00,2024-05-15 04:00:00,2024-05-15 04:34:00
26675.0,132897.0,132919.0,26680.0,1.0,1.0,2370.0,2366.4096164767434,2380.0,1.1250302618812345,0.07,2372.805,2366.4096164767434,1.0,1.0,1.0,1.0,0.0,0.0,44.76768466279509,9723.674917173417,9678.907232510623,3.5903835232564254,0.29,5.0,BREAK_LONG,STOP,2372.66,2024-05-15 12:55:00,2024-05-15 13:00:00,2024-05-15 13:22:00
26706.0,133052.0,133172.0,26731.0,1.0,1.0,2380.0,2376.3483375345268,2390.0,1.0492876269593294,0.07,2383.0099999999998,2390.0,2.0,1.0,1.0,1.0,0.0,0.0,46.63163725831101,9678.907232510623,9727.837232510625,3.651662465473015,0.29,25.0,BREAK_LONG,TARGET,2382.865,2024-05-15 15:30:00,2024-05-15 15:35:00,2024-05-15 17:35:00
26853.0,133782.0,133862.0,26870.0,1.0,1.0,2390.0,2388.699857283426,2400.0,2.476814313091422,0.14,2391.95,2388.699857283426,1.0,1.0,1.0,1.0,0.0,0.0,45.50199803203487,9727.837232510625,9682.335234478589,1.3001427165742099,0.29,17.0,BREAK_LONG,STOP,2391.805,2024-05-16 04:45:00,2024-05-16 04:50:00,2024-05-16 06:10:00
27489.0,136952.0,136965.0,27492.0,1.0,3.0,2430.0,2426.474578728854,2440.0,2.2315555340604445,0.11,2430.66,2426.474578728854,1.0,1.0,-1.0,1.0,0.0,1.0,46.039633982605665,9682.335234478589,9636.295600495983,2.5008425422924865,0.29,3.0,REV_LONG,STOP,2430.515,2024-05-20 11:45:00,2024-05-20 11:50:00,2024-05-20 12:03:00
27637.0,137687.0,137703.0,27641.0,-1.0,4.0,2430.0,2433.100586162119,2420.0,1.0759697792827705,0.07,2426.79,2433.100586162119,1.0,-1.0,1.0,1.0,0.0,1.0,44.174103134831974,9636.295600495983,9592.121497361151,1.8211723242371165,0.29,4.0,REV_SHORT,STOP,2426.935,2024-05-21 01:05:00,2024-05-21 01:10:00,2024-05-21 01:26:00
27708.0,138042.0,138075.0,27715.0,1.0,3.0,2410.0,2407.4482961686817,2420.0,1.7158174321476605,0.05,2412.07,2420.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,23.108519156592138,9592.121497361151,9631.771497361151,2.3234076626364857,0.29,7.0,REV_LONG,TARGET,2411.925,2024-05-21 07:00:00,2024-05-21 07:05:00,2024-05-21 07:38:00
28043.0,139712.0,139719.0,28045.0,-1.0,2.0,2410.0,2411.9736403166617,2400.0,2.6189005666057374,0.14,2408.665,2411.9736403166617,1.0,1.0,1.0,1.0,0.0,1.0,46.320964433263725,9631.771497361151,9585.450532927887,1.9736403166618164,0.29,2.0,BREAK_SHORT,STOP,2408.81,2024-05-22 11:55:00,2024-05-22 12:00:00,2024-05-22 12:07:00
28113.0,140062.0,140101.0,28121.0,-1.0,2.0,2390.0,2392.3922774245584,2380.0,2.0208287109914815,0.11,2388.29,2380.0,2.0,1.0,1.0,1.0,0.0,0.0,45.125051670142966,9585.450532927887,9676.640532927886,2.392277424558269,0.29,8.0,BREAK_SHORT,TARGET,2388.435,2024-05-22 17:45:00,2024-05-22 17:50:00,2024-05-22 18:29:00
28212.0,140552.0,140603.0,28223.0,-1.0,2.0,2370.0,2372.1182400763564,2360.0,3.330664898537295,0.17,2369.32,2372.1182400763564,1.0,1.0,1.0,1.0,0.0,0.0,47.57008129805627,9676.640532927886,9629.07045162983,2.1182400763562375,0.29,11.0,BREAK_SHORT,STOP,2369.465,2024-05-23 03:00:00,2024-05-23 03:05:00,2024-05-23 03:56:00
28459.0,141782.0,141819.0,28467.0,-1.0,2.0,2330.0,2331.2085936042927,2320.0,3.1612044171880185,0.17,2328.515,2331.2085936042927,1.0,1.0,1.0,1.0,0.0,1.0,45.79109127297761,9629.07045162983,9583.279360356853,1.2085936042927778,0.29,8.0,BREAK_SHORT,STOP,2328.66,2024-05-24 00:35:00,2024-05-24 00:40:00,2024-05-24 01:17:00
28484.0,141907.0,141988.0,28501.0,-1.0,2.0,2330.0,2332.2064577284955,2320.0,3.8797377582857266,0.19,2329.705,2332.2064577284955,1.0,1.0,1.0,1.0,0.0,1.0,47.52769684141549,9583.279360356853,9535.751663515439,2.2064577284954754,0.29,17.0,BREAK_SHORT,STOP,2329.85,2024-05-24 02:40:00,2024-05-24 02:45:00,2024-05-24 04:06:00
29311.0,146027.0,146266.0,29359.0,-1.0,4.0,2360.0,2361.6547637360395,2350.0,2.5918682172725687,0.14,2358.41,2353.645,3.0,-1.0,1.0,1.0,0.0,1.0,45.426692304555225,9535.751663515439,9602.461663515438,1.4295274720790774,0.29,48.0,REV_SHORT,TIME,2358.555,2024-05-29 02:35:00,2024-05-29 02:40:00,2024-05-29 06:39:00
30125.0,150082.0,150321.0,30173.0,-1.0,4.0,2330.0,2331.821180199351,2320.0,2.7874071486830077,0.07,2328.7,2323.065,3.0,1.0,-1.0,-1.0,0.0,0.0,21.848261395459307,9602.461663515438,9641.906663515436,1.3723603987018316,0.29,48.0,REV_SHORT,TIME,2328.845,2024-06-03 01:25:00,2024-06-03 01:30:00,2024-06-03 05:29:00
30179.0,150352.0,150591.0,30227.0,1.0,3.0,2320.0,2314.42334112995,2330.0,1.5803443933748489,0.07,2320.46,2327.705,3.0,-1.0,-1.0,1.0,0.0,1.0,42.256612090349336,9641.906663515436,9692.621663515436,1.8233177400995795,0.29,48.0,REV_LONG,TIME,2320.315,2024-06-03 05:55:00,2024-06-03 06:00:00,2024-06-03 09:59:00
30460.0,151752.0,151845.0,30479.0,-1.0,4.0,2350.0,2352.5120122430553,2340.0,2.78347926268795,0.07,2349.205,2340.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,23.14908570138778,9692.621663515436,9757.056663515436,1.3140244861106503,0.29,19.0,REV_SHORT,TARGET,2349.35,2024-06-04 06:20:00,2024-06-04 06:25:00,2024-06-04 07:58:00
30681.0,152852.0,152856.0,30682.0,-1.0,4.0,2330.0,2330.9272720030226,2320.0,6.108222865918459,0.15,2329.39,2330.9272720030226,1.0,1.0,-1.0,-1.0,0.0,0.0,23.059080045341034,9757.056663515436,9733.997583470094,1.0945440060446505,0.29,1.0,REV_SHORT,STOP,2329.535,2024-06-05 01:45:00,2024-06-05 01:50:00,2024-06-05 01:54:00
30737.0,153132.0,153371.0,30785.0,1.0,3.0,2330.0,2327.2739611386173,2340.0,1.976127971219387,0.11,2331.55,2331.685,3.0,-1.0,-1.0,1.0,0.0,0.0,47.03642747521144,9733.997583470094,9735.482583470091,1.7420777227654862,0.29,48.0,REV_LONG,TIME,2331.405,2024-06-05 06:25:00,2024-06-05 06:30:00,2024-06-05 10:29:00
30817.0,153532.0,153582.0,30828.0,1.0,1.0,2340.0,2337.8674086894976,2350.0,2.7073346957705238,0.14,2341.14,2337.8674086894976,1.0,1.0,1.0,1.0,0.0,1.0,45.816278347032494,9735.482583470091,9689.666305123059,2.132591310502262,0.29,11.0,BREAK_LONG,STOP,2340.995,2024-06-05 13:05:00,2024-06-05 13:10:00,2024-06-05 14:00:00
31834.0,158597.0,158836.0,31882.0,1.0,3.0,2300.0,2297.20220091555,2310.0,3.13125536407112,0.07,2300.3,2305.5,3.0,-1.0,-1.0,-1.0,1.0,1.0,21.68459359115241,9689.666305123059,9726.066305123059,1.195598168900941,0.29,48.0,REV_LONG,TIME,2300.155,2024-06-11 05:50:00,2024-06-11 05:55:00,2024-06-11 09:54:00
31962.0,159237.0,159301.0,31975.0,-1.0,2.0,2310.0,2312.0546962420667,2300.0,1.2703174894566722,0.09,2306.745,2312.0546962420667,1.0,1.0,1.0,1.0,0.0,0.0,47.787266178601385,9726.066305123059,9678.279038944456,2.0546962420668264,0.29,13.0,BREAK_SHORT,STOP,2306.89,2024-06-11 16:30:00,2024-06-11 16:35:00,2024-06-11 17:39:00
32327.0,161052.0,161060.0,32329.0,1.0,3.0,2320.0,2318.86197828506,2330.0,4.185246330367141,0.22,2321.0099999999998,2318.86197828506,1.0,1.0,-1.0,1.0,0.0,0.0,47.25647772867251,9678.279038944456,9631.022561215785,1.136043429879765,0.29,2.0,REV_LONG,STOP,2320.865,2024-06-13 00:55:00,2024-06-13 01:00:00,2024-06-13 01:08:00
32510.0,161967.0,162020.0,32521.0,-1.0,2.0,2300.0,2303.339787130793,2290.0,1.0876731662165882,0.07,2296.95,2303.339787130793,1.0,1.0,1.0,1.0,0.0,0.0,44.728509915551975,9631.022561215785,9586.294051300232,3.3397871307930425,0.29,11.0,BREAK_SHORT,STOP,2297.095,2024-06-13 16:10:00,2024-06-13 16:15:00,2024-06-13 17:08:00
32662.0,162722.0,162748.0,32668.0,-1.0,4.0,2310.0,2312.34384674729,2300.0,2.9388801503978876,0.15,2309.21,2312.34384674729,1.0,1.0,-1.0,1.0,0.0,1.0,47.007701209352035,9586.294051300232,9539.28635009088,1.2276934945801428,0.29,6.0,REV_SHORT,STOP,2309.355,2024-06-14 05:50:00,2024-06-14 05:55:00,2024-06-14 06:21:00
32691.0,162867.0,162966.0,32711.0,-1.0,4.0,2320.0,2322.39528075308,2310.0,3.539928994150809,0.17,2319.665,2322.39528075308,1.0,-1.0,-1.0,1.0,1.0,0.0,46.4147728023604,9539.28635009088,9492.87157728852,1.8605615061601097,0.29,20.0,REV_SHORT,STOP,2319.81,2024-06-14 08:15:00,2024-06-14 08:20:00,2024-06-14 09:59:00
32970.0,164257.0,164275.0,32974.0,-1.0,4.0,2320.0,2322.2411401487466,2310.0,2.583324926887813,0.13,2318.825,2322.2411401487466,1.0,1.0,1.0,1.0,0.0,1.0,44.409821933707924,9492.87157728852,9448.461755354812,1.5822802974937284,0.29,4.0,REV_SHORT,STOP,2318.97,2024-06-17 08:30:00,2024-06-17 08:35:00,2024-06-17 08:53:00
33012.0,164467.0,164526.0,33024.0,-1.0,2.0,2320.0,2321.436038551031,2310.0,3.119553219743143,0.17,2318.66,2321.436038551031,1.0,1.0,1.0,1.0,0.0,1.0,47.19265536752664,9448.461755354812,9401.269099987287,1.4360385510309037,0.29,12.0,BREAK_SHORT,STOP,2318.805,2024-06-17 12:00:00,2024-06-17 12:05:00,2024-06-17 13:04:00
33492.0,166857.0,166907.0,33503.0,-1.0,4.0,2330.0,2330.6648619793277,2320.0,10.917884797540946,0.26,2329.77,2330.6648619793277,1.0,-1.0,-1.0,-1.0,0.0,0.0,23.26641146252132,9401.269099987287,9378.002688524764,0.7497239586551672,0.29,11.0,REV_SHORT,STOP,2329.915,2024-06-19 06:00:00,2024-06-19 06:05:00,2024-06-19 06:55:00
33560.0,167197.0,167199.0,33561.0,-1.0,4.0,2330.0,2330.805097032782,2320.0,4.77782694874749,0.12,2328.935,2330.805097032782,1.0,-1.0,1.0,-1.0,0.0,0.0,22.441164393387226,9378.002688524764,9355.561524131377,0.9901940655641864,0.29,1.0,REV_SHORT,STOP,2329.08,2024-06-19 11:40:00,2024-06-19 11:45:00,2024-06-19 11:47:00
33615.0,167472.0,167508.0,33623.0,1.0,1.0,2330.0,2328.9096873156986,2340.0,4.409083584770437,0.22,2330.96,2328.9096873156986,1.0,1.0,1.0,1.0,0.0,0.0,45.106879054630554,9355.561524131377,9310.454645076747,1.0903126843012916,0.29,8.0,BREAK_LONG,STOP,2330.815,2024-06-19 16:15:00,2024-06-19 16:20:00,2024-06-19 16:56:00
33675.0,167767.0,167770.0,33676.0,-1.0,4.0,2330.0,2330.5096850256227,2320.0,10.427483032582758,0.25,2329.59,2330.5096850256227,1.0,-1.0,0.0,-1.0,0.0,0.0,22.99212564056461,9310.454645076747,9287.462519436182,0.3693700512459984,0.29,1.0,REV_SHORT,STOP,2329.735,2024-06-19 22:15:00,2024-06-19 22:20:00,2024-06-19 22:23:00
33711.0,167947.0,168147.0,33752.0,1.0,1.0,2330.0,2328.8456037790443,2340.0,2.801257696999732,0.15,2331.78,2340.0,2.0,1.0,1.0,1.0,0.0,0.0,44.01594331433898,9287.462519436182,9410.762519436179,1.154396220955852,0.29,41.0,BREAK_LONG,TARGET,2331.635,2024-06-20 01:15:00,2024-06-20 01:20:00,2024-06-20 04:40:00
34665.0,172702.0,172743.0,34674.0,1.0,3.0,2330.0,2326.808214459948,2340.0,2.693330798315347,0.13,2330.38,2326.808214459948,1.0,-1.0,1.0,1.0,0.0,1.0,46.433212020677736,9410.762519436179,9364.3293074155,1.5335710801038982,0.29,9.0,REV_LONG,STOP,2330.235,2024-06-25 11:45:00,2024-06-25 11:50:00,2024-06-25 12:31:00
34712.0,172937.0,173176.0,34760.0,1.0,3.0,2320.0,2314.3445102797846,2330.0,1.6376070818376616,0.03,2320.28,2319.27,3.0,-1.0,-1.0,-1.0,1.0,1.0,17.806469160646884,9364.3293074155,9361.2993074155,2.670979440430574,0.29,48.0,REV_LONG,TIME,2320.135,2024-06-25 15:40:00,2024-06-25 15:45:00,2024-06-25 19:44:00
34927.0,174007.0,174027.0,34932.0,1.0,3.0,2310.0,2306.9295347617935,2320.0,2.1042805245375846,0.05,2311.14,2306.9295347617935,1.0,-1.0,-1.0,-1.0,1.0,1.0,21.052326191031625,9361.2993074155,9340.246981224469,1.7009304764129163,0.29,5.0,REV_LONG,STOP,2310.995,2024-06-26 10:35:00,2024-06-26 10:40:00,2024-06-26 11:00:00
35473.0,176727.0,176731.0,35474.0,-1.0,4.0,2330.0,2331.2579627430528,2320.0,5.769822589281015,0.14,2329.595,2331.2579627430528,1.0,-1.0,-1.0,-1.0,1.0,1.0,23.281478402741413,9340.246981224469,9316.965502821728,1.1659254861048303,0.29,1.0,REV_SHORT,STOP,2329.74,2024-06-28 10:05:00,2024-06-28 10:10:00,2024-06-28 10:14:00
35515.0,176937.0,176995.0,35527.0,1.0,3.0,2330.0,2325.6766122314575,2340.0,1.6459194096118694,0.08,2331.09,2325.6766122314575,1.0,1.0,1.0,1.0,0.0,1.0,43.30710214834107,9316.965502821728,9273.658400673386,2.77677553708529,0.29,12.0,REV_LONG,STOP,2330.945,2024-06-28 13:35:00,2024-06-28 13:40:00,2024-06-28 14:38:00
35559.0,177157.0,177168.0,35562.0,1.0,1.0,2330.0,2328.286730848706,2340.0,2.750323325942623,0.14,2331.41,2328.286730848706,1.0,1.0,1.0,1.0,0.0,0.0,43.72576811811178,9273.658400673386,9229.932632555274,1.713269151293725,0.29,3.0,BREAK_LONG,STOP,2331.265,2024-06-28 17:15:00,2024-06-28 17:20:00,2024-06-28 17:31:00
36333.0,181012.0,181025.0,36336.0,1.0,1.0,2350.0,2347.7712891633723,2360.0,2.4314542894281175,0.12,2351.335,2347.7712891633723,1.0,1.0,1.0,1.0,0.0,0.0,42.764530039532474,9229.932632555274,9187.168102515741,2.2287108366274517,0.29,3.0,BREAK_LONG,STOP,2351.19,2024-07-03 12:45:00,2024-07-03 12:50:00,2024-07-03 13:03:00
36760.0,183137.0,183376.0,36808.0,1.0,1.0,2360.0,2358.9062951711094,2370.0,4.045563498620173,0.2,2361.105,2365.385,3.0,1.0,1.0,1.0,0.0,1.0,43.974096577812816,9187.168102515741,9272.768102515745,1.0937048288907574,0.29,48.0,BREAK_LONG,TIME,2360.96,2024-07-05 02:20:00,2024-07-05 02:25:00,2024-07-05 06:24:00
37127.0,184967.0,185206.0,37175.0,1.0,3.0,2370.0,2367.602856999747,2380.0,3.4559690135002685,0.16,2370.3849999999998,2375.405,3.0,-1.0,-1.0,1.0,1.0,1.0,44.51428800404392,9272.768102515745,9353.088102515752,1.504286000506286,0.29,48.0,REV_LONG,TIME,2370.24,2024-07-08 09:55:00,2024-07-08 10:00:00,2024-07-08 13:59:00
37375.0,186202.0,186441.0,37423.0,1.0,3.0,2360.0,2357.8437617032055,2370.0,3.7462347849504747,0.18,2360.405,2359.225,3.0,-1.0,-1.0,1.0,0.0,1.0,46.10228934230508,9353.088102515752,9331.848102515747,1.2324765935892836,0.29,48.0,REV_LONG,TIME,2360.26,2024-07-09 07:35:00,2024-07-09 07:40:00,2024-07-09 11:39:00
37629.0,187467.0,187523.0,37641.0,-1.0,4.0,2370.0,2370.865933398561,2360.0,3.1938296849297485,0.18,2368.275,2370.865933398561,1.0,-1.0,-1.0,1.0,0.0,0.0,46.636801174097855,9331.848102515747,9285.21130134165,0.9518667971221985,0.29,12.0,REV_SHORT,STOP,2368.42,2024-07-10 05:45:00,2024-07-10 05:50:00,2024-07-10 06:46:00
37889.0,188762.0,188887.0,37915.0,1.0,1.0,2380.0,2379.1441487884194,2390.0,3.3846945086214193,0.18,2381.62,2379.1441487884194,1.0,1.0,1.0,1.0,0.0,1.0,44.56532180844806,9285.21130134165,9240.645979533201,0.8558512115804837,0.29,26.0,BREAK_LONG,STOP,2381.475,2024-07-11 04:25:00,2024-07-11 04:30:00,2024-07-11 06:35:00
38007.0,189352.0,189382.0,38014.0,-1.0,4.0,2410.0,2413.9693820612097,2400.0,2.222923559560792,0.05,2409.635,2413.9693820612097,1.0,-1.0,-1.0,-1.0,1.0,1.0,21.671910306047266,9240.645979533201,9218.974069227153,4.008764122419138,0.29,7.0,REV_SHORT,STOP,2409.78,2024-07-11 14:15:00,2024-07-11 14:20:00,2024-07-11 14:50:00
38412.0,191367.0,191467.0,38433.0,-1.0,4.0,2410.0,2411.6315778711014,2400.0,2.967685111066349,0.07,2408.7,2411.6315778711014,1.0,-1.0,-1.0,-1.0,0.0,0.0,20.52104509771107,9218.974069227153,9198.453024129441,1.4531557422024561,0.29,21.0,REV_SHORT,STOP,2408.845,2024-07-15 02:00:00,2024-07-15 02:05:00,2024-07-15 03:45:00
