target_vol_is,max_lev_is,vol_floor_is,cagr_pct_is,equity_dd_pct_is,sharpe_is,profit_factor_is,recovery_factor_is,trades_is,net_profit_is,years_is,vt_r,lev_r,vfl_r,calmar_is,cagr_robust,sharpe_robust,target_vol_oos,max_lev_oos,vol_floor_oos,cagr_pct_oos,equity_dd_pct_oos,sharpe_oos,profit_factor_oos,recovery_factor_oos,trades_oos,net_profit_oos,years_oos,calmar_oos,cagr_avg
0.5,8.0,0.05,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.05,0.9798481883044932,9.63365,1.201125,0.5,8.0,0.05,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.5,8.0,0.06,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.06,0.9798481883044932,9.067475,1.1664,0.5,8.0,0.06,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.5,8.0,0.01,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.01,0.9798481883044932,9.728975,1.1777749999999998,0.5,8.0,0.01,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.5,8.0,0.04,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.04,0.9798481883044932,9.5962,1.1798499999999998,0.5,8.0,0.04,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.5,8.0,0.03,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.03,0.9798481883044932,9.7425,1.1779499999999998,0.5,8.0,0.03,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.5,8.0,0.02,9.4621,9.6567,1.1804,1.3968,3.5266,630,4275.2,3.937,0.5,8.0,0.02,0.9798481883044932,9.728975,1.1777749999999998,0.5,8.0,0.02,3.4229000000000003,5.2162,0.5382,1.2135,0.9616,206,515.02,1.492,0.6562056669606228,6.4425
0.45,8.0,0.01,9.3262,9.1112,1.2169,1.4129,3.7122,630,4205.54,3.937,0.45,8.0,0.01,1.0235973307577486,9.516766666666667,1.1798833333333332,0.45,8.0,0.01,3.5345,4.6658,0.589,1.2296,1.1132,206,531.96,1.492,0.7575335419435038,6.43035
0.45,8.0,0.02,9.3262,9.1112,1.2169,1.4129,3.7122,630,4205.54,3.937,0.45,8.0,0.02,1.0235973307577486,9.516766666666667,1.1798833333333332,0.45,8.0,0.02,3.5345,4.6658,0.589,1.2296,1.1132,206,531.96,1.492,0.7575335419435038,6.43035
0.45,8.0,0.04,9.3262,9.1112,1.2169,1.4129,3.7122,630,4205.54,3.937,0.45,8.0,0.04,1.0235973307577486,9.415383333333333,1.1886333333333332,0.45,8.0,0.04,3.5345,4.6658,0.589,1.2296,1.1132,206,531.96,1.492,0.7575335419435038,6.43035
0.45,8.0,0.05,9.3262,9.1112,1.2169,1.4129,3.7122,630,4205.54,3.937,0.45,8.0,0.05,1.0235973307577486,9.4314,1.2103166666666665,0.45,8.0,0.05,3.5345,4.6658,0.589,1.2296,1.1132,206,531.96,1.492,0.7575335419435038,6.43035
0.45,8.0,0.03,9.3262,9.1112,1.2169,1.4129,3.7122,630,4205.54,3.937,0.45,8.0,0.03,1.0235973307577486,9.469483333333333,1.1774166666666666,0.45,8.0,0.03,3.5345,4.6658,0.589,1.2296,1.1132,206,531.96,1.492,0.7575335419435038,6.43035
0.5,56.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,56.0,0.06,0.967634684453566,9.05935,1.1613,0.5,56.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,64.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,64.0,0.06,0.967634684453566,9.05935,1.1613,0.5,64.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,40.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,40.0,0.06,0.967634684453566,9.05935,1.1613,0.5,40.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,48.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,48.0,0.06,0.967634684453566,9.05935,1.1613,0.5,48.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,72.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,72.0,0.06,0.967634684453566,9.05935,1.1613,0.5,72.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,80.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,80.0,0.06,0.967634684453566,9.05935,1.1613,0.5,80.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,32.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,32.0,0.06,0.967634684453566,9.05935,1.1613,0.5,32.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,24.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,24.0,0.06,0.967634684453566,9.05935,1.1613,0.5,24.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.5,16.0,0.06,9.4296,9.745,1.16,1.3905,3.4926,630,4258.54,3.937,0.5,16.0,0.06,0.967634684453566,9.064766666666666,1.1647,0.5,16.0,0.06,3.4279,5.2155,0.5314,1.206,0.963,206,515.78,1.492,0.6572524206691593,6.428750000000001
0.4,24.0,0.01,8.6572,8.7466,1.0902,1.3684,3.4189,630,3866.37,3.937,0.4,24.0,0.01,0.989778885509798,8.419977777777778,1.0567222222222221,0.4,24.0,0.01,4.15,5.6464,0.5896,1.2385,1.0345,206,625.51,1.492,0.7349815811844717,6.4036
0.4,32.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,32.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,32.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,40.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,40.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,40.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,64.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,64.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,64.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,24.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,24.0,0.02,1.0060419855175091,8.818944444444444,1.1115444444444447,0.4,24.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,48.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,48.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,48.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,80.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,80.0,0.02,1.0060419855175091,8.653666666666666,1.0930333333333333,0.4,80.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,72.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,72.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,72.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,56.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937,0.4,56.0,0.02,1.0060419855175091,8.653666666666668,1.0930333333333335,0.4,56.0,0.02,3.8759,5.6632,0.5805,1.2226,0.9954,206,583.82,1.492,0.6844010453453878,6.342099999999999
0.4,64.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,64.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,64.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,48.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,48.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,48.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,72.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,72.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,72.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,56.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,56.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,56.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,40.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,40.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,40.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,32.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,32.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,32.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,24.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,24.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,24.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,80.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,80.0,0.03,1.019146551425303,8.967066666666668,1.1401666666666668,0.4,80.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.4,16.0,0.03,8.82,8.6543,1.124,1.3738,3.5294,630,3948.37,3.937,0.4,16.0,0.03,1.019146551425303,8.958922222222222,1.1675555555555555,0.4,16.0,0.03,3.8479,5.176,0.6145,1.2217,1.04,206,579.56,1.492,0.7434119010819166,6.33395
0.35,16.0,0.01,8.5704,8.0461,1.1545,1.3915,3.6823,630,3822.84,3.937,0.35,16.0,0.01,1.0651620039522254,8.240555555555556,1.1380888888888887,0.35,16.0,0.01,4.0447,4.7309,0.672,1.2494,1.2381,206,609.49,1.492,0.8549536029085374,6.307549999999999
0.35,16.0,0.02,8.5704,8.0461,1.1545,1.3915,3.6823,630,3822.84,3.937,0.35,16.0,0.02,1.0651620039522254,8.341577777777779,1.1519555555555554,0.35,16.0,0.02,4.0447,4.7309,0.672,1.2494,1.2381,206,609.49,1.492,0.8549536029085374,6.307549999999999
0.45,64.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,64.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,64.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,8.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,8.0,0.06,0.9432678007316782,8.739883333333333,1.1690666666666667,0.45,8.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,16.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,16.0,0.06,0.9432678007316782,8.738077777777777,1.1679333333333333,0.45,16.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,32.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,32.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,32.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,56.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,56.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,56.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,40.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,40.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,40.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,48.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,48.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,48.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,72.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,72.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,72.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,24.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,24.0,0.06,0.9432678007316782,8.734466666666666,1.1656666666666666,0.45,24.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.45,80.0,0.06,8.6891,9.2117,1.1626,1.3877,3.4283,630,3882.41,3.937,0.45,80.0,0.06,0.9432678007316782,8.734466666666668,1.1656666666666669,0.45,80.0,0.06,3.5436,4.9122,0.5889,1.2384,1.0555,206,533.33,1.492,0.7213875656528642,6.11635
0.35,24.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,24.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,24.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,16.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,16.0,0.03,1.0348831414760553,8.322511111111112,1.1681,0.35,16.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,32.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,32.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,32.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,40.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,40.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,40.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,48.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,48.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,48.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,56.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,56.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,56.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,64.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,64.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,64.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,72.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,72.0,0.03,1.0348831414760553,8.261966666666666,1.1428333333333334,0.35,72.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
0.35,80.0,0.03,8.3068,8.0268,1.1441,1.3782,3.6285,630,3691.17,3.937,0.35,80.0,0.03,1.0348831414760553,8.261966666666668,1.1428333333333336,0.35,80.0,0.03,3.8307,4.5213,0.6625,1.2408,1.1691,206,576.94,1.492,0.8472563200849313,6.0687500000000005
