target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.06,3.0262000000000002,6.8442,0.7387,1.2177,1.2082,463,914.42,2.935
0.2,12.0,0.02,6.5508,5.7848,1.2171,1.3972,2.9802,463,2046.97,2.935
0.2,12.0,0.04,5.0416,5.9776,1.0682,1.3282,2.2721,463,1553.02,2.935
0.2,12.0,0.08,2.5085,5.7034,0.7665,1.2191,1.2268,463,754.24,2.935
0.2,24.0,0.06,3.0262000000000002,6.8442,0.7387,1.2177,1.2082,463,914.42,2.935
0.2,24.0,0.04,5.0416,5.9776,1.0682,1.3282,2.2721,463,1553.02,2.935
0.2,24.0,0.02,6.5508,5.7848,1.2171,1.3972,2.9802,463,2046.97,2.935
0.2,24.0,0.08,2.5085,5.7034,0.7665,1.2191,1.2268,463,754.24,2.935
0.2,36.0,0.08,2.5085,5.7034,0.7665,1.2191,1.2268,463,754.24,2.935
0.2,36.0,0.02,6.5508,5.7848,1.2171,1.3972,2.9802,463,2046.97,2.935
0.2,36.0,0.06,3.0262000000000002,6.8442,0.7387,1.2177,1.2082,463,914.42,2.935
0.2,36.0,0.04,5.0416,5.9776,1.0682,1.3282,2.2721,463,1553.02,2.935
0.2,48.0,0.06,3.0262000000000002,6.8442,0.7387,1.2177,1.2082,463,914.42,2.935
0.2,48.0,0.04,5.0416,5.9776,1.0682,1.3282,2.2721,463,1553.02,2.935
0.2,48.0,0.02,6.5508,5.7848,1.2171,1.3972,2.9802,463,2046.97,2.935
0.2,48.0,0.08,2.5085,5.7034,0.7665,1.2191,1.2268,463,754.24,2.935
0.3,12.0,0.06,4.8934,7.8147,0.8842,1.2693,1.6604,463,1505.22,2.935
0.3,12.0,0.04,6.931,7.0298,1.128,1.3555,2.5885,463,2173.57,2.935
0.3,12.0,0.02,7.7934,7.3357,1.175,1.381,2.7158,463,2464.0,2.935
0.3,12.0,0.08,3.0443000000000002,7.729,0.644,1.1908,1.0702,463,920.07,2.935
0.3,24.0,0.06,4.8934,7.8147,0.8842,1.2693,1.6604,463,1505.22,2.935
0.3,24.0,0.04,6.931,7.0298,1.128,1.3555,2.5885,463,2173.57,2.935
0.3,24.0,0.02,7.381200000000001,7.2401,1.1056,1.3602,2.6371,463,2324.63,2.935
0.3,24.0,0.08,3.0443000000000002,7.729,0.644,1.1908,1.0702,463,920.07,2.935
0.3,36.0,0.08,3.0443000000000002,7.729,0.644,1.1908,1.0702,463,920.07,2.935
0.3,36.0,0.02,7.381200000000001,7.2401,1.1056,1.3602,2.6371,463,2324.63,2.935
0.3,36.0,0.06,4.8934,7.8147,0.8842,1.2693,1.6604,463,1505.22,2.935
0.3,36.0,0.04,6.931,7.0298,1.128,1.3555,2.5885,463,2173.57,2.935
0.3,48.0,0.06,4.8934,7.8147,0.8842,1.2693,1.6604,463,1505.22,2.935
0.3,48.0,0.02,7.381200000000001,7.2401,1.1056,1.3602,2.6371,463,2324.63,2.935
