target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.02,7.446899999999999,3.5124,1.574,1.7014,2.0657,159,742.05,0.997
0.2,12.0,0.08,4.4739,2.4291,1.5791,1.6549,1.8051,159,445.83,0.997
0.2,12.0,0.06,3.8914999999999997,3.3115,1.088,1.4535,1.1504,159,387.79,0.997
0.2,12.0,0.04,4.7679,3.1228,1.0764,1.4718,1.489,159,475.12,0.997
0.2,24.0,0.06,3.8914999999999997,3.3115,1.088,1.4535,1.1504,159,387.79,0.997
0.2,24.0,0.04,4.7679,3.1228,1.0764,1.4718,1.489,159,475.12,0.997
0.2,24.0,0.02,7.446899999999999,3.5124,1.574,1.7014,2.0657,159,742.05,0.997
0.2,24.0,0.08,4.4739,2.4291,1.5791,1.6549,1.8051,159,445.83,0.997
0.2,36.0,0.06,3.8914999999999997,3.3115,1.088,1.4535,1.1504,159,387.79,0.997
0.2,36.0,0.04,4.7679,3.1228,1.0764,1.4718,1.489,159,475.12,0.997
0.2,36.0,0.08,4.4739,2.4291,1.5791,1.6549,1.8051,159,445.83,0.997
0.2,36.0,0.02,7.446899999999999,3.5124,1.574,1.7014,2.0657,159,742.05,0.997
0.2,48.0,0.02,7.446899999999999,3.5124,1.574,1.7014,2.0657,159,742.05,0.997
0.2,48.0,0.04,4.7679,3.1228,1.0764,1.4718,1.489,159,475.12,0.997
0.2,48.0,0.08,4.4739,2.4291,1.5791,1.6549,1.8051,159,445.83,0.997
0.2,48.0,0.06,3.8914999999999997,3.3115,1.088,1.4535,1.1504,159,387.79,0.997
0.3,12.0,0.02,8.558499999999999,4.1506,1.479,1.6569,2.0039,159,852.8,0.997
0.3,12.0,0.04,6.2392,3.8709,1.1504,1.487,1.5751,159,621.72,0.997
0.3,12.0,0.06,4.5849,4.1308,0.9473,1.4129,1.0825,159,456.89,0.997
0.3,12.0,0.08,4.147,3.8323,1.0197,1.4441,1.0578,159,413.25,0.997
0.3,24.0,0.06,4.5849,4.1308,0.9473,1.4129,1.0825,159,456.89,0.997
0.3,24.0,0.02,8.2056,4.3141,1.3559,1.6126,1.8415,159,817.64,0.997
0.3,24.0,0.04,6.2392,3.8709,1.1504,1.487,1.5751,159,621.72,0.997
0.3,24.0,0.08,4.147,3.8323,1.0197,1.4441,1.0578,159,413.25,0.997
0.3,36.0,0.06,4.5849,4.1308,0.9473,1.4129,1.0825,159,456.89,0.997
0.3,36.0,0.04,6.2392,3.8709,1.1504,1.487,1.5751,159,621.72,0.997
0.3,36.0,0.02,8.2056,4.3141,1.3559,1.6126,1.8415,159,817.64,0.997
0.3,36.0,0.08,4.147,3.8323,1.0197,1.4441,1.0578,159,413.25,0.997
0.3,48.0,0.02,8.2056,4.3141,1.3559,1.6126,1.8415,159,817.64,0.997
