target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.04,4.4698,5.1324,1.0457,1.349,1.5051,263,883.28,1.936
0.2,12.0,0.02,6.6649,4.873,1.2896,1.4815,2.2991,263,1330.26,1.936
0.2,12.0,0.08,1.675,4.5308,0.5934,1.1803,0.669,263,326.76,1.936
0.2,12.0,0.06,2.4799,5.4966,0.7028,1.2226,0.7989,263,485.6,1.936
0.2,24.0,0.04,4.4698,5.1324,1.0457,1.349,1.5051,263,883.28,1.936
0.2,24.0,0.06,2.4799,5.4966,0.7028,1.2226,0.7989,263,485.6,1.936
0.2,24.0,0.02,6.6649,4.873,1.2896,1.4815,2.2991,263,1330.26,1.936
0.2,24.0,0.08,1.675,4.5308,0.5934,1.1803,0.669,263,326.76,1.936
0.2,36.0,0.04,4.4698,5.1324,1.0457,1.349,1.5051,263,883.28,1.936
0.2,36.0,0.06,2.4799,5.4966,0.7028,1.2226,0.7989,263,485.6,1.936
0.2,36.0,0.08,1.675,4.5308,0.5934,1.1803,0.669,263,326.76,1.936
0.2,36.0,0.02,6.6649,4.873,1.2896,1.4815,2.2991,263,1330.26,1.936
0.2,48.0,0.06,2.4799,5.4966,0.7028,1.2226,0.7989,263,485.6,1.936
0.2,48.0,0.04,4.4698,5.1324,1.0457,1.349,1.5051,263,883.28,1.936
0.2,48.0,0.08,1.675,4.5308,0.5934,1.1803,0.669,263,326.76,1.936
0.2,48.0,0.02,6.6649,4.873,1.2896,1.4815,2.2991,263,1330.26,1.936
0.3,12.0,0.04,6.329700000000001,6.175,1.1313,1.3835,1.7102,263,1261.45,1.936
0.3,12.0,0.02,8.3714,5.9706,1.3209,1.4986,2.2801,263,1683.76,1.936
0.3,12.0,0.08,2.4760999999999997,6.0619,0.6142,1.1947,0.719,263,484.84,1.936
0.3,12.0,0.06,4.5507,6.5082,0.9324,1.3089,1.1915,263,899.6,1.936
0.3,24.0,0.04,6.329700000000001,6.175,1.1313,1.3835,1.7102,263,1261.45,1.936
0.3,24.0,0.06,4.5507,6.5082,0.9324,1.3089,1.1915,263,899.6,1.936
0.3,24.0,0.02,7.492699999999999,5.9832,1.1712,1.437,2.0605,263,1501.09,1.936
0.3,24.0,0.08,2.4760999999999997,6.0619,0.6142,1.1947,0.719,263,484.84,1.936
0.3,36.0,0.04,6.329700000000001,6.175,1.1313,1.3835,1.7102,263,1261.45,1.936
0.3,36.0,0.06,4.5507,6.5082,0.9324,1.3089,1.1915,263,899.6,1.936
0.3,36.0,0.08,2.4760999999999997,6.0619,0.6142,1.1947,0.719,263,484.84,1.936
0.3,36.0,0.02,7.492699999999999,5.9832,1.1712,1.437,2.0605,263,1501.09,1.936
0.3,48.0,0.06,4.5507,6.5082,0.9324,1.3089,1.1915,263,899.6,1.936
0.3,48.0,0.04,6.329700000000001,6.175,1.1313,1.3835,1.7102,263,1261.45,1.936
0.3,48.0,0.08,2.4760999999999997,6.0619,0.6142,1.1947,0.719,263,484.84,1.936
0.3,48.0,0.02,7.492699999999999,5.9832,1.1712,1.437,2.0605,263,1501.09,1.936
0.4,12.0,0.08,3.9224,7.5269,0.7588,1.2463,0.8851,263,773.17,1.936
0.4,12.0,0.04,8.259,7.0067,1.2122,1.4223,1.9007,263,1660.32,1.936
0.4,12.0,0.06,6.6886,6.9866,1.1043,1.3765,1.5767,263,1335.15,1.936
0.4,12.0,0.02,9.1307,7.056,1.2852,1.4635,2.0613,263,1842.74,1.936
0.4,24.0,0.02,8.4492,6.9338,1.1402,1.4246,1.9615,263,1700.02,1.936
0.4,24.0,0.06,6.6886,6.9866,1.1043,1.3765,1.5767,263,1335.15,1.936
0.4,24.0,0.04,8.259,7.0067,1.2122,1.4223,1.9007,263,1660.32,1.936
0.4,24.0,0.08,3.9224,7.5269,0.7588,1.2463,0.8851,263,773.17,1.936
0.4,36.0,0.06,6.6886,6.9866,1.1043,1.3765,1.5767,263,1335.15,1.936
0.4,36.0,0.04,8.259,7.0067,1.2122,1.4223,1.9007,263,1660.32,1.936
0.4,36.0,0.02,8.4492,6.9338,1.1402,1.4246,1.9615,263,1700.02,1.936
0.4,36.0,0.08,3.9224,7.5269,0.7588,1.2463,0.8851,263,773.17,1.936
0.4,48.0,0.04,8.259,7.0067,1.2122,1.4223,1.9007,263,1660.32,1.936
0.4,48.0,0.06,6.6886,6.9866,1.1043,1.3765,1.5767,263,1335.15,1.936
0.4,48.0,0.08,3.9224,7.5269,0.7588,1.2463,0.8851,263,773.17,1.936
0.4,48.0,0.02,8.4492,6.9338,1.1402,1.4246,1.9615,263,1700.02,1.936
0.5,12.0,0.08,5.1541,8.6669,0.828,1.27,0.983,263,1021.68,1.936
0.5,12.0,0.04,9.454,8.0105,1.2046,1.4249,1.8555,263,1910.76,1.936
0.5,12.0,0.06,7.872,7.9847,1.1085,1.3766,1.5813,263,1579.77,1.936
0.5,12.0,0.02,9.454,8.0105,1.2046,1.4249,1.8555,263,1910.76,1.936
0.5,24.0,0.02,9.642900000000001,7.7305,1.1601,1.4319,1.9622,263,1950.58,1.936
0.5,24.0,0.04,9.9777,7.8028,1.2655,1.4503,2.001,263,2021.3,1.936
0.5,24.0,0.06,7.872,7.9847,1.1085,1.3766,1.5813,263,1579.77,1.936
0.5,24.0,0.08,5.1541,8.6669,0.828,1.27,0.983,263,1021.68,1.936
0.5,36.0,0.06,7.872,7.9847,1.1085,1.3766,1.5813,263,1579.77,1.936
0.5,36.0,0.04,9.9777,7.8028,1.2655,1.4503,2.001,263,2021.3,1.936
0.5,36.0,0.02,8.6661,7.8032,1.039,1.3825,1.7658,263,1745.35,1.936
0.5,36.0,0.08,5.1541,8.6669,0.828,1.27,0.983,263,1021.68,1.936
0.5,48.0,0.04,9.9777,7.8028,1.2655,1.4503,2.001,263,2021.3,1.936
0.5,48.0,0.06,7.872,7.9847,1.1085,1.3766,1.5813,263,1579.77,1.936
0.5,48.0,0.02,8.6661,7.8032,1.039,1.3825,1.7658,263,1745.35,1.936
0.5,48.0,0.08,5.1541,8.6669,0.828,1.27,0.983,263,1021.68,1.936
