target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.02,1.8244,2.108,0.6466,1.2148,0.7889,77,169.66,0.931
0.2,12.0,0.08,-0.0237,1.118,-0.0209,0.9933,-0.0197,77,-2.21,0.931
0.2,12.0,0.04,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.2,12.0,0.06,0.6819999999999999,1.0001,0.5138,1.1706,0.6324,77,63.45,0.931
0.2,24.0,0.02,1.8244,2.108,0.6466,1.2148,0.7889,77,169.66,0.931
0.2,24.0,0.06,0.6819999999999999,1.0001,0.5138,1.1706,0.6324,77,63.45,0.931
0.2,24.0,0.04,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.2,24.0,0.08,-0.0237,1.118,-0.0209,0.9933,-0.0197,77,-2.21,0.931
0.2,36.0,0.02,1.8244,2.108,0.6466,1.2148,0.7889,77,169.66,0.931
0.2,36.0,0.04,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.2,36.0,0.06,0.6819999999999999,1.0001,0.5138,1.1706,0.6324,77,63.45,0.931
0.2,36.0,0.08,-0.0237,1.118,-0.0209,0.9933,-0.0197,77,-2.21,0.931
0.2,48.0,0.04,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.2,48.0,0.06,0.6819999999999999,1.0001,0.5138,1.1706,0.6324,77,63.45,0.931
0.2,48.0,0.08,-0.0237,1.118,-0.0209,0.9933,-0.0197,77,-2.21,0.931
0.2,48.0,0.02,1.8244,2.108,0.6466,1.2148,0.7889,77,169.66,0.931
0.3,12.0,0.02,2.0981,2.2364,0.5939,1.1994,0.8576,77,195.09,0.931
0.3,12.0,0.08,0.3946,1.1716,0.2795,1.0881,0.3121,77,36.71,0.931
0.3,12.0,0.04,1.1318,2.5974,0.3736,1.1251,0.3995,77,105.28,0.931
0.3,12.0,0.06,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.3,24.0,0.04,1.1318,2.5974,0.3736,1.1251,0.3995,77,105.28,0.931
0.3,24.0,0.06,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.3,24.0,0.02,0.47540000000000004,3.5331,0.1312,1.0423,0.1233,77,44.23,0.931
0.3,24.0,0.08,0.3946,1.1716,0.2795,1.0881,0.3121,77,36.71,0.931
0.3,36.0,0.04,1.1318,2.5974,0.3736,1.1251,0.3995,77,105.28,0.931
0.3,36.0,0.02,0.47540000000000004,3.5331,0.1312,1.0423,0.1233,77,44.23,0.931
0.3,36.0,0.06,0.859,1.6794,0.4373,1.1468,0.4726,77,79.91,0.931
0.3,36.0,0.08,0.3946,1.1716,0.2795,1.0881,0.3121,77,36.71,0.931
