target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.02,6.7612000000000005,4.2014,0.9911,1.4309,1.4329,75,629.61,0.933
0.75,48.0,0.01,8.246,4.0268,1.0996,1.5392,1.8825,75,767.51,0.933
0.75,64.0,0.01,11.3861,5.2324,1.2961,1.7531,1.9899,75,1058.74,0.933
0.75,64.0,0.02,6.7612000000000005,4.2014,0.9911,1.4309,1.4329,75,629.61,0.933
0.75,80.0,0.02,6.7612000000000005,4.2014,0.9911,1.4309,1.4329,75,629.61,0.933
0.75,80.0,0.01,11.1829,6.1894,1.1678,1.7291,1.6467,75,1039.91,0.933
1.0,48.0,0.02,8.9932,4.3506,1.0961,1.5022,1.8224,75,836.86,0.933
1.0,48.0,0.01,8.9932,4.3506,1.0961,1.5022,1.8224,75,836.86,0.933
1.0,64.0,0.02,9.006599999999999,4.1633,1.0892,1.5024,1.9073,75,838.1,0.933
1.0,64.0,0.01,11.2216,5.2324,1.191,1.6318,1.9613,75,1043.5,0.933
1.0,80.0,0.01,13.641,6.5951,1.2593,1.7702,1.882,75,1267.53,0.933
1.0,80.0,0.02,9.006599999999999,4.1633,1.0892,1.5024,1.9073,75,838.1,0.933
1.25,48.0,0.02,8.050699999999999,5.5773,0.9087,1.3877,1.2666,75,749.38,0.933
1.25,48.0,0.01,8.050699999999999,5.5773,0.9087,1.3877,1.2666,75,749.38,0.933
1.25,64.0,0.01,10.951,5.2324,1.1039,1.5454,1.9141,75,1018.42,0.933
1.25,64.0,0.02,10.9263,5.2324,1.1016,1.5437,1.9098,75,1016.13,0.933
1.25,80.0,0.01,13.882200000000001,6.5951,1.2159,1.6919,1.9152,75,1289.85,0.933
1.25,80.0,0.02,10.9263,5.2324,1.1016,1.5437,1.9098,75,1016.13,0.933
1.5,48.0,0.01,8.233500000000001,6.5563,0.864,1.3562,1.0954,75,766.35,0.933
1.5,48.0,0.02,8.233500000000001,6.5563,0.864,1.3562,1.0954,75,766.35,0.933
1.5,64.0,0.02,11.5999,5.2324,1.0987,1.5167,2.0013,75,1078.55,0.933
1.5,64.0,0.01,11.5999,5.2324,1.0987,1.5167,2.0013,75,1078.55,0.933
1.5,80.0,0.01,13.787099999999999,6.5951,1.1605,1.6182,1.9021,75,1281.05,0.933
1.5,80.0,0.02,13.6014,6.1894,1.178,1.611,2.0013,75,1263.87,0.933
