target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.02,-2.1494,3.2491,-0.6802,0.8065,-0.3215,47,-106.51,0.493
0.2,12.0,0.04,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.2,12.0,0.08,-0.5744,1.4354,-0.3961,0.8931,-0.1959,47,-28.35,0.493
0.2,12.0,0.06,-0.6426000000000001,1.5392,-0.4302,0.8849,-0.2043,47,-31.72,0.493
0.2,24.0,0.06,-0.6426000000000001,1.5392,-0.4302,0.8849,-0.2043,47,-31.72,0.493
0.2,24.0,0.04,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.2,24.0,0.08,-0.5744,1.4354,-0.3961,0.8931,-0.1959,47,-28.35,0.493
0.2,24.0,0.02,-2.1494,3.2491,-0.6802,0.8065,-0.3215,47,-106.51,0.493
0.2,36.0,0.02,-2.1494,3.2491,-0.6802,0.8065,-0.3215,47,-106.51,0.493
0.2,36.0,0.06,-0.6426000000000001,1.5392,-0.4302,0.8849,-0.2043,47,-31.72,0.493
0.2,36.0,0.04,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.2,36.0,0.08,-0.5744,1.4354,-0.3961,0.8931,-0.1959,47,-28.35,0.493
0.2,48.0,0.02,-2.1494,3.2491,-0.6802,0.8065,-0.3215,47,-106.51,0.493
0.2,48.0,0.08,-0.5744,1.4354,-0.3961,0.8931,-0.1959,47,-28.35,0.493
0.2,48.0,0.04,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.3,12.0,0.02,-1.7768,3.6711,-0.4653,0.8663,-0.2339,47,-87.96,0.493
0.3,12.0,0.04,-2.3472,3.4231,-0.7368,0.7866,-0.3352,47,-116.37,0.493
0.3,12.0,0.08,-0.5902000000000001,1.5729,-0.3759,0.8995,-0.1835,47,-29.13,0.493
0.3,12.0,0.06,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.3,24.0,0.06,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.3,24.0,0.04,-2.3472,3.4231,-0.7368,0.7866,-0.3352,47,-116.37,0.493
0.3,24.0,0.08,-0.5902000000000001,1.5729,-0.3759,0.8995,-0.1835,47,-29.13,0.493
0.3,24.0,0.02,-1.2992,3.7597,-0.3343,0.9023,-0.1662,47,-64.24,0.493
0.3,36.0,0.02,-1.2992,3.7597,-0.3343,0.9023,-0.1662,47,-64.24,0.493
0.3,36.0,0.06,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.3,36.0,0.04,-2.3472,3.4231,-0.7368,0.7866,-0.3352,47,-116.37,0.493
0.3,36.0,0.08,-0.5902000000000001,1.5729,-0.3759,0.8995,-0.1835,47,-29.13,0.493
0.3,48.0,0.06,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.3,48.0,0.02,-1.2992,3.7597,-0.3343,0.9023,-0.1662,47,-64.24,0.493
0.3,48.0,0.08,-0.5902000000000001,1.5729,-0.3759,0.8995,-0.1835,47,-29.13,0.493
0.3,48.0,0.04,-2.3472,3.4231,-0.7368,0.7866,-0.3352,47,-116.37,0.493
0.4,12.0,0.02,-2.8886,4.5707,-0.6728,0.8088,-0.3063,47,-143.41,0.493
0.4,12.0,0.08,-0.6648000000000001,1.901,-0.3467,0.9024,-0.171,47,-32.82,0.493
0.4,12.0,0.06,-2.0697,3.2806,-0.7082,0.7935,-0.3085,47,-102.54,0.493
0.4,24.0,0.06,-2.0697,3.2806,-0.7082,0.7935,-0.3085,47,-102.54,0.493
