target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937
0.2,12.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937
0.2,12.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937
0.2,12.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937
0.2,24.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937
0.2,24.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937
0.2,24.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937
0.2,24.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937
0.2,36.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937
0.2,36.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937
0.2,36.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937
0.2,36.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937
0.2,48.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937
0.2,48.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937
0.2,48.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937
0.2,48.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937
0.3,12.0,0.02,8.1517,7.3421,1.2035,1.4056,3.8592,630,3614.15,3.937
0.3,12.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937
0.3,12.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937
0.3,12.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937
0.3,24.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937
0.3,24.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937
0.3,24.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937
0.3,24.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937
0.3,36.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937
0.3,36.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937
0.3,36.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937
0.3,36.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937
0.3,48.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937
0.3,48.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937
0.3,48.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937
0.3,48.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937
0.4,12.0,0.06,8.0847,8.6255,1.1744,1.3887,3.4253,630,3580.99,3.937
0.4,12.0,0.08,5.603000000000001,9.3694,0.9114,1.289,2.2016,630,2394.08,3.937
0.4,12.0,0.02,9.185400000000001,8.6214,1.1802,1.3923,3.7631,630,4133.67,3.937
0.4,12.0,0.04,9.0806,8.6405,1.1837,1.3985,3.7093,630,4080.34,3.937
0.4,24.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937
0.4,24.0,0.08,5.603000000000001,9.3694,0.9114,1.289,2.2016,630,2394.08,3.937
0.4,24.0,0.06,8.0847,8.6255,1.1744,1.3887,3.4253,630,3580.99,3.937
0.4,24.0,0.04,9.0806,8.6405,1.1837,1.3985,3.7093,630,4080.34,3.937
0.4,36.0,0.04,9.0806,8.6405,1.1837,1.3985,3.7093,630,4080.34,3.937
0.4,36.0,0.08,5.603000000000001,9.3694,0.9114,1.289,2.2016,630,2394.08,3.937
0.4,36.0,0.02,8.8083,8.7554,1.104,1.3751,3.4622,630,3942.45,3.937
