target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.25,64.0,0.055,4.7773,7.3334,0.9901,1.3242,3.4601,835,2885.12,5.432
0.25,64.0,0.045,5.5457,6.6787,1.0585,1.349,4.3916,835,3406.85,5.432
0.25,64.0,0.07,3.7725,7.2244,0.8842,1.2847,2.7708,835,2228.03,5.432
0.25,64.0,0.05,5.2571,6.7036,1.0375,1.3395,4.1336,835,3208.91,5.432
0.25,64.0,0.08,3.2495000000000003,6.8163,0.8444,1.2646,2.5348,835,1897.02,5.432
0.25,64.0,0.03,6.442,6.7371,1.1226,1.3683,4.8364,835,4037.04,5.432
0.25,64.0,0.04,6.0568,6.6635,1.1163,1.3721,4.8254,835,3763.31,5.432
0.25,64.0,0.065,3.8698,7.5744,0.8625,1.2784,2.7032,835,2290.47,5.432
0.25,80.0,0.075,3.3485,7.1345,0.8323,1.2626,2.484,835,1959.1,5.432
0.25,80.0,0.01,5.5168,7.8409,0.9237,1.3045,4.0958,835,3386.93,5.432
0.25,80.0,0.015,5.6756,6.7031,0.9609,1.3155,4.3171,835,3496.71,5.432
0.25,80.0,0.035,6.131,6.6621,1.086,1.3589,4.684,835,3815.71,5.432
0.25,80.0,0.005,5.378299999999999,9.7608,0.8844,1.2964,3.2772,835,3291.75,5.432
0.25,80.0,0.045,5.5457,6.6787,1.0585,1.349,4.3916,835,3406.85,5.432
0.25,80.0,0.02,6.3723,6.7371,1.0718,1.3561,4.7377,835,3987.2,5.432
0.25,80.0,0.08,3.2495000000000003,6.8163,0.8444,1.2646,2.5348,835,1897.02,5.432
0.25,80.0,0.025,6.2341,6.7104,1.0715,1.3505,4.6719,835,3888.72,5.432
0.25,80.0,0.04,6.0568,6.6635,1.1163,1.3721,4.8254,835,3763.31,5.432
0.25,80.0,0.055,4.7773,7.3334,0.9901,1.3242,3.4601,835,2885.12,5.432
0.25,80.0,0.06,4.3039000000000005,7.5844,0.9261,1.3003,3.0078,835,2572.07,5.432
0.25,80.0,0.07,3.7725,7.2244,0.8842,1.2847,2.7708,835,2228.03,5.432
0.25,80.0,0.065,3.8698,7.5744,0.8625,1.2784,2.7032,835,2290.47,5.432
0.25,80.0,0.03,6.442,6.7371,1.1226,1.3683,4.8364,835,4037.04,5.432
0.25,80.0,0.05,5.2571,6.7036,1.0375,1.3395,4.1336,835,3208.91,5.432
0.5,16.0,0.04,9.200700000000001,9.3112,1.0951,1.3581,4.864,835,6130.05,5.432
0.5,16.0,0.08,6.514100000000001,11.1009,0.9388,1.3082,3.0715,835,4088.76,5.432
0.5,16.0,0.005,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.045,9.056799999999999,9.3902,1.0875,1.3607,4.8748,835,6014.92,5.432
0.5,16.0,0.02,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.065,8.0336,9.9105,1.0601,1.3531,4.2252,835,5215.59,5.432
0.5,16.0,0.05,8.9314,9.5035,1.0907,1.3604,4.7908,835,5915.2,5.432
0.5,16.0,0.075,7.1995000000000005,10.2684,0.9999,1.3291,3.6538,835,4588.28,5.432
0.5,16.0,0.025,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.015,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.01,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.055,8.7643,9.5981,1.0945,1.3642,4.7766,835,5783.06,5.432
0.5,16.0,0.07,7.7781,9.8561,1.0468,1.3483,4.1044,835,5021.15,5.432
0.5,16.0,0.035,9.1914,9.4366,1.0787,1.3556,4.7936,835,6122.62,5.432
0.5,16.0,0.03,9.341099999999999,9.3761,1.0864,1.3608,4.8839,835,6243.05,5.432
0.5,16.0,0.06,8.433499999999999,9.745,1.079,1.3608,4.5305,835,5524.02,5.432
0.5,32.0,0.08,6.514100000000001,11.1009,0.9388,1.3082,3.0715,835,4088.76,5.432
0.5,32.0,0.01,8.1471,9.7351,0.9459,1.3142,4.3644,835,5302.61,5.432
0.5,32.0,0.07,7.7781,9.8561,1.0468,1.3483,4.1044,835,5021.15,5.432
0.5,32.0,0.02,8.6919,9.4817,1.0085,1.3359,4.5686,835,5726.04,5.432
0.5,32.0,0.005,8.1471,9.7351,0.9459,1.3142,4.3644,835,5302.61,5.432
0.5,32.0,0.05,8.9314,9.5035,1.0907,1.3604,4.7908,835,5915.2,5.432
0.5,32.0,0.025,9.1815,9.3882,1.0609,1.3532,4.7907,835,6114.71,5.432
0.5,32.0,0.04,9.200700000000001,9.3112,1.0951,1.3581,4.864,835,6130.05,5.432
0.5,32.0,0.065,8.0336,9.9105,1.0601,1.3531,4.2252,835,5215.59,5.432
0.5,32.0,0.075,7.1995000000000005,10.2684,0.9999,1.3291,3.6538,835,4588.28,5.432
0.5,32.0,0.055,8.7643,9.5981,1.0945,1.3642,4.7766,835,5783.06,5.432
0.5,32.0,0.03,9.17,9.3896,1.062,1.3535,4.7941,835,6105.47,5.432
0.5,32.0,0.015,8.1471,9.7351,0.9459,1.3142,4.3644,835,5302.61,5.432
0.5,32.0,0.06,8.433499999999999,9.745,1.079,1.3608,4.5305,835,5524.02,5.432
0.5,32.0,0.045,9.056799999999999,9.3902,1.0875,1.3607,4.8748,835,6014.92,5.432
0.5,32.0,0.035,9.1914,9.4366,1.0787,1.3556,4.7936,835,6122.62,5.432
0.5,48.0,0.08,6.514100000000001,11.1009,0.9388,1.3082,3.0715,835,4088.76,5.432
0.5,48.0,0.07,7.7781,9.8561,1.0468,1.3483,4.1044,835,5021.15,5.432
0.5,48.0,0.05,8.9314,9.5035,1.0907,1.3604,4.7908,835,5915.2,5.432
0.5,48.0,0.025,9.1815,9.3882,1.0609,1.3532,4.7907,835,6114.71,5.432
0.5,48.0,0.02,8.6919,9.4817,1.0085,1.3359,4.5686,835,5726.04,5.432
0.5,48.0,0.01,6.9646,16.1184,0.7864,1.265,2.624,835,4415.51,5.432
0.5,48.0,0.005,6.9646,16.1184,0.7864,1.265,2.624,835,4415.51,5.432
0.5,48.0,0.065,8.0336,9.9105,1.0601,1.3531,4.2252,835,5215.59,5.432
0.5,48.0,0.04,9.200700000000001,9.3112,1.0951,1.3581,4.864,835,6130.05,5.432
0.5,48.0,0.015,7.8401,10.908,0.9071,1.3022,4.1815,835,5068.15,5.432
0.5,48.0,0.03,9.17,9.3896,1.062,1.3535,4.7941,835,6105.47,5.432
0.5,48.0,0.055,8.7643,9.5981,1.0945,1.3642,4.7766,835,5783.06,5.432
0.5,48.0,0.06,8.433499999999999,9.745,1.079,1.3608,4.5305,835,5524.02,5.432
0.5,48.0,0.075,7.1995000000000005,10.2684,0.9999,1.3291,3.6538,835,4588.28,5.432
0.5,48.0,0.035,9.1914,9.4366,1.0787,1.3556,4.7936,835,6122.62,5.432
0.5,48.0,0.045,9.056799999999999,9.3902,1.0875,1.3607,4.8748,835,6014.92,5.432
0.5,64.0,0.075,7.1995000000000005,10.2684,0.9999,1.3291,3.6538,835,4588.28,5.432
0.5,64.0,0.035,9.1914,9.4366,1.0787,1.3556,4.7936,835,6122.62,5.432
0.5,64.0,0.01,6.882099999999999,16.3024,0.7771,1.261,2.5568,835,4355.18,5.432
0.5,64.0,0.005,6.5926,19.0405,0.7276,1.2507,2.0764,835,4145.21,5.432
0.5,64.0,0.02,8.6919,9.4817,1.0085,1.3359,4.5686,835,5726.04,5.432
0.5,64.0,0.025,9.1815,9.3882,1.0609,1.3532,4.7907,835,6114.71,5.432
0.5,64.0,0.045,9.056799999999999,9.3902,1.0875,1.3607,4.8748,835,6014.92,5.432
0.5,64.0,0.015,7.8401,10.908,0.9071,1.3022,4.1815,835,5068.15,5.432
0.5,64.0,0.055,8.7643,9.5981,1.0945,1.3642,4.7766,835,5783.06,5.432
0.5,64.0,0.06,8.433499999999999,9.745,1.079,1.3608,4.5305,835,5524.02,5.432
0.5,64.0,0.07,7.7781,9.8561,1.0468,1.3483,4.1044,835,5021.15,5.432
0.5,64.0,0.04,9.200700000000001,9.3112,1.0951,1.3581,4.864,835,6130.05,5.432
0.5,64.0,0.03,9.17,9.3896,1.062,1.3535,4.7941,835,6105.47,5.432
0.5,64.0,0.08,6.514100000000001,11.1009,0.9388,1.3082,3.0715,835,4088.76,5.432
0.5,64.0,0.05,8.9314,9.5035,1.0907,1.3604,4.7908,835,5915.2,5.432
0.5,64.0,0.065,8.0336,9.9105,1.0601,1.3531,4.2252,835,5215.59,5.432
0.5,80.0,0.01,6.882099999999999,16.3024,0.7771,1.261,2.5568,835,4355.18,5.432
0.5,80.0,0.075,7.1995000000000005,10.2684,0.9999,1.3291,3.6538,835,4588.28,5.432
0.5,80.0,0.015,7.8401,10.908,0.9071,1.3022,4.1815,835,5068.15,5.432
0.5,80.0,0.035,9.1914,9.4366,1.0787,1.3556,4.7936,835,6122.62,5.432
0.5,80.0,0.045,9.056799999999999,9.3902,1.0875,1.3607,4.8748,835,6014.92,5.432
0.5,80.0,0.005,6.8513,16.8948,0.7675,1.2612,2.4562,835,4332.75,5.432
0.5,80.0,0.04,9.200700000000001,9.3112,1.0951,1.3581,4.864,835,6130.05,5.432
0.5,80.0,0.02,8.6919,9.4817,1.0085,1.3359,4.5686,835,5726.04,5.432
0.5,80.0,0.08,6.514100000000001,11.1009,0.9388,1.3082,3.0715,835,4088.76,5.432
0.5,80.0,0.025,9.1815,9.3882,1.0609,1.3532,4.7907,835,6114.71,5.432
0.5,80.0,0.055,8.7643,9.5981,1.0945,1.3642,4.7766,835,5783.06,5.432
0.5,80.0,0.065,8.0336,9.9105,1.0601,1.3531,4.2252,835,5215.59,5.432
0.5,80.0,0.07,7.7781,9.8561,1.0468,1.3483,4.1044,835,5021.15,5.432
0.5,80.0,0.06,8.433499999999999,9.745,1.079,1.3608,4.5305,835,5524.02,5.432
0.5,80.0,0.03,9.17,9.3896,1.062,1.3535,4.7941,835,6105.47,5.432
0.5,80.0,0.05,8.9314,9.5035,1.0907,1.3604,4.7908,835,5915.2,5.432
0.75,16.0,0.04,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.08,9.7819,11.5719,1.0339,1.3413,4.4085,835,6601.91,5.432
0.75,16.0,0.02,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.005,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.045,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.025,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.075,10.522,11.5711,1.0897,1.3633,4.7565,835,7219.01,5.432
0.75,16.0,0.065,11.035300000000001,11.5849,1.0947,1.3657,4.9562,835,7657.97,5.432
0.75,16.0,0.05,11.537,11.3872,1.1055,1.3598,4.9379,835,8095.71,5.432
0.75,16.0,0.01,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.015,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.055,11.2489,11.3606,1.0848,1.3577,4.9075,835,7843.24,5.432
0.75,16.0,0.07,10.8117,11.6677,1.0953,1.3682,4.86,835,7465.61,5.432
0.75,16.0,0.06,11.063,11.5733,1.0817,1.3563,4.8949,835,7681.89,5.432
0.75,16.0,0.035,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,16.0,0.03,11.4952,11.2887,1.0967,1.3576,4.9723,835,8058.87,5.432
0.75,32.0,0.08,9.7819,11.5719,1.0339,1.3413,4.4085,835,6601.91,5.432
0.75,32.0,0.005,10.5879,11.4251,0.9914,1.3258,4.5073,835,7274.85,5.432
0.75,32.0,0.07,10.8117,11.6677,1.0953,1.3682,4.86,835,7465.61,5.432
0.75,32.0,0.02,10.5879,11.4251,0.9914,1.3258,4.5073,835,7274.85,5.432
0.75,32.0,0.01,10.5879,11.4251,0.9914,1.3258,4.5073,835,7274.85,5.432
0.75,32.0,0.05,11.537,11.3872,1.1055,1.3598,4.9379,835,8095.71,5.432
0.75,32.0,0.025,10.6157,11.526,0.9932,1.3287,4.5128,835,7298.45,5.432
0.75,32.0,0.04,11.7896,11.4788,1.0983,1.3608,4.9086,835,8319.43,5.432
0.75,32.0,0.055,11.2489,11.3606,1.0848,1.3577,4.9075,835,7843.24,5.432
0.75,32.0,0.03,11.042200000000001,11.5511,1.0233,1.3401,4.6252,835,7663.89,5.432
0.75,32.0,0.065,11.035300000000001,11.5849,1.0947,1.3657,4.9562,835,7657.97,5.432
0.75,32.0,0.075,10.522,11.5711,1.0897,1.3633,4.7565,835,7219.01,5.432
0.75,32.0,0.015,10.5879,11.4251,0.9914,1.3258,4.5073,835,7274.85,5.432
0.75,32.0,0.06,11.063,11.5733,1.0817,1.3563,4.8949,835,7681.89,5.432
0.75,32.0,0.045,11.732099999999999,11.3611,1.1124,1.3638,4.994,835,8268.29,5.432
0.75,32.0,0.035,11.2004,11.5115,1.0379,1.3442,4.6849,835,7800.98,5.432
0.75,48.0,0.08,9.7819,11.5719,1.0339,1.3413,4.4085,835,6601.91,5.432
0.75,48.0,0.07,10.8117,11.6677,1.0953,1.3682,4.86,835,7465.61,5.432
0.75,48.0,0.02,10.266,12.0537,0.9553,1.3199,4.4789,835,7003.53,5.432
0.75,48.0,0.025,10.6157,11.526,0.9932,1.3287,4.5128,835,7298.45,5.432
0.75,48.0,0.05,11.537,11.3872,1.1055,1.3598,4.9379,835,8095.71,5.432
0.75,48.0,0.01,9.6532,15.4438,0.8909,1.3001,4.0294,835,6496.51,5.432
0.75,48.0,0.005,9.6532,15.4438,0.8909,1.3001,4.0294,835,6496.51,5.432
0.75,48.0,0.065,11.035300000000001,11.5849,1.0947,1.3657,4.9562,835,7657.97,5.432
0.75,48.0,0.03,11.042200000000001,11.5511,1.0233,1.3401,4.6252,835,7663.89,5.432
0.75,48.0,0.04,11.7896,11.4788,1.0983,1.3608,4.9086,835,8319.43,5.432
0.75,48.0,0.055,11.2489,11.3606,1.0848,1.3577,4.9075,835,7843.24,5.432
0.75,48.0,0.035,11.2004,11.5115,1.0379,1.3442,4.6849,835,7800.98,5.432
0.75,48.0,0.015,9.6532,15.4438,0.8909,1.3001,4.0294,835,6496.51,5.432
