target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.06,5.0914,3.228,1.2736,1.3359,1.5197,202,507.35,0.997
0.2,12.0,0.04,5.3764,4.3568,1.1788,1.3169,1.1864,202,535.75,0.997
0.2,12.0,0.08,4.596900000000001,2.4024,1.4117,1.3632,1.8499,202,458.08,0.997
0.2,12.0,0.02,4.4635,4.0682,0.9297,1.2483,1.0759,202,444.79,0.997
0.2,24.0,0.06,5.0914,3.228,1.2736,1.3359,1.5197,202,507.35,0.997
0.2,24.0,0.08,4.596900000000001,2.4024,1.4117,1.3632,1.8499,202,458.08,0.997
0.2,24.0,0.02,4.4635,4.0682,0.9297,1.2483,1.0759,202,444.79,0.997
0.2,24.0,0.04,5.3764,4.3568,1.1788,1.3169,1.1864,202,535.75,0.997
0.2,36.0,0.08,4.596900000000001,2.4024,1.4117,1.3632,1.8499,202,458.08,0.997
0.2,36.0,0.04,5.3764,4.3568,1.1788,1.3169,1.1864,202,535.75,0.997
0.2,36.0,0.06,5.0914,3.228,1.2736,1.3359,1.5197,202,507.35,0.997
0.2,36.0,0.02,4.4635,4.0682,0.9297,1.2483,1.0759,202,444.79,0.997
0.2,48.0,0.04,5.3764,4.3568,1.1788,1.3169,1.1864,202,535.75,0.997
0.2,48.0,0.06,5.0914,3.228,1.2736,1.3359,1.5197,202,507.35,0.997
0.2,48.0,0.02,4.4635,4.0682,0.9297,1.2483,1.0759,202,444.79,0.997
0.2,48.0,0.08,4.596900000000001,2.4024,1.4117,1.3632,1.8499,202,458.08,0.997
0.3,12.0,0.06,6.4378,4.4395,1.1981,1.3302,1.386,202,641.51,0.997
0.3,12.0,0.04,6.8698999999999995,4.8261,1.1805,1.3309,1.3761,202,684.56,0.997
0.3,12.0,0.08,5.2832,3.5669,1.1438,1.3108,1.4249,202,526.47,0.997
0.3,12.0,0.02,6.593999999999999,4.944,1.1163,1.3124,1.3068,202,657.07,0.997
0.3,24.0,0.06,6.4378,4.4395,1.1981,1.3302,1.386,202,641.51,0.997
0.3,24.0,0.08,5.2832,3.5669,1.1438,1.3108,1.4249,202,526.47,0.997
0.3,24.0,0.02,5.8044,6.0939,0.9608,1.2719,0.9323,202,578.4,0.997
0.3,24.0,0.04,6.8698999999999995,4.8261,1.1805,1.3309,1.3761,202,684.56,0.997
0.3,36.0,0.08,5.2832,3.5669,1.1438,1.3108,1.4249,202,526.47,0.997
0.3,36.0,0.04,6.8698999999999995,4.8261,1.1805,1.3309,1.3761,202,684.56,0.997
0.3,36.0,0.06,6.4378,4.4395,1.1981,1.3302,1.386,202,641.51,0.997
0.3,36.0,0.02,5.8044,6.0939,0.9608,1.2719,0.9323,202,578.4,0.997
0.3,48.0,0.06,6.4378,4.4395,1.1981,1.3302,1.386,202,641.51,0.997
0.3,48.0,0.02,5.8044,6.0939,0.9608,1.2719,0.9323,202,578.4,0.997
0.3,48.0,0.04,6.8698999999999995,4.8261,1.1805,1.3309,1.3761,202,684.56,0.997
0.3,48.0,0.08,5.2832,3.5669,1.1438,1.3108,1.4249,202,526.47,0.997
0.4,12.0,0.06,7.3786000000000005,5.8053,1.1239,1.3193,1.2123,202,735.24,0.997
0.4,12.0,0.04,7.299799999999999,5.0901,1.0809,1.3016,1.3913,202,727.39,0.997
0.4,12.0,0.02,7.3685,4.944,1.0851,1.3058,1.4603,202,734.24,0.997
0.4,12.0,0.08,6.6067,4.797,1.1283,1.3104,1.315,202,658.34,0.997
0.4,24.0,0.08,6.6067,4.797,1.1283,1.3104,1.315,202,658.34,0.997
0.4,24.0,0.02,5.2667,8.1027,0.7347,1.2109,0.6345,202,524.82,0.997
0.4,24.0,0.04,7.299799999999999,5.0901,1.0809,1.3016,1.3913,202,727.39,0.997
0.4,24.0,0.06,7.3786000000000005,5.8053,1.1239,1.3193,1.2123,202,735.24,0.997
0.4,36.0,0.08,6.6067,4.797,1.1283,1.3104,1.315,202,658.34,0.997
0.4,36.0,0.02,5.2667,8.1027,0.7347,1.2109,0.6345,202,524.82,0.997
0.4,36.0,0.04,7.299799999999999,5.0901,1.0809,1.3016,1.3913,202,727.39,0.997
0.4,36.0,0.06,7.3786000000000005,5.8053,1.1239,1.3193,1.2123,202,735.24,0.997
0.4,48.0,0.06,7.3786000000000005,5.8053,1.1239,1.3193,1.2123,202,735.24,0.997
0.4,48.0,0.08,6.6067,4.797,1.1283,1.3104,1.315,202,658.34,0.997
0.4,48.0,0.02,5.2667,8.1027,0.7347,1.2109,0.6345,202,524.82,0.997
0.4,48.0,0.04,7.299799999999999,5.0901,1.0809,1.3016,1.3913,202,727.39,0.997
0.5,12.0,0.04,8.7363,5.5539,1.134,1.3243,1.5261,202,870.51,0.997
0.5,12.0,0.02,8.7363,5.5539,1.134,1.3243,1.5261,202,870.51,0.997
0.5,12.0,0.06,7.781599999999999,6.7857,1.0273,1.2954,1.0947,202,775.4,0.997
0.5,12.0,0.08,7.851,5.6188,1.1169,1.3168,1.3293,202,782.31,0.997
0.5,24.0,0.04,8.638300000000001,5.5078,1.1225,1.32,1.5258,202,860.75,0.997
0.5,24.0,0.08,7.851,5.6188,1.1169,1.3168,1.3293,202,782.31,0.997
0.5,24.0,0.02,5.1715,9.8359,0.6217,1.183,0.5122,202,515.34,0.997
0.5,24.0,0.06,7.781599999999999,6.7857,1.0273,1.2954,1.0947,202,775.4,0.997
0.5,36.0,0.02,4.8931000000000004,10.1004,0.5825,1.1724,0.4716,202,487.6,0.997
0.5,36.0,0.04,8.638300000000001,5.5078,1.1225,1.32,1.5258,202,860.75,0.997
0.5,36.0,0.08,7.851,5.6188,1.1169,1.3168,1.3293,202,782.31,0.997
0.5,36.0,0.06,7.781599999999999,6.7857,1.0273,1.2954,1.0947,202,775.4,0.997
0.5,48.0,0.06,7.781599999999999,6.7857,1.0273,1.2954,1.0947,202,775.4,0.997
0.5,48.0,0.08,7.851,5.6188,1.1169,1.3168,1.3293,202,782.31,0.997
0.5,48.0,0.04,8.638300000000001,5.5078,1.1225,1.32,1.5258,202,860.75,0.997
0.5,48.0,0.02,4.8931000000000004,10.1004,0.5825,1.1724,0.4716,202,487.6,0.997
