target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.01,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
0.75,48.0,0.02,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
0.75,64.0,0.02,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
0.75,64.0,0.01,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
0.75,80.0,0.02,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
0.75,80.0,0.01,3.0921,14.9854,0.2879,1.0917,0.1994,191,308.14,0.997
1.0,48.0,0.02,2.3689999999999998,19.2378,0.181,1.0606,0.1184,191,236.08,0.997
1.0,48.0,0.01,2.3689999999999998,19.2378,0.181,1.0606,0.1184,191,236.08,0.997
1.0,64.0,0.02,2.4874,19.64,0.1878,1.0637,0.1217,191,247.88,0.997
1.0,64.0,0.01,2.4874,19.64,0.1878,1.0637,0.1217,191,247.88,0.997
1.0,80.0,0.01,2.4874,19.64,0.1878,1.0637,0.1217,191,247.88,0.997
1.0,80.0,0.02,2.4874,19.64,0.1878,1.0637,0.1217,191,247.88,0.997
1.25,48.0,0.01,3.7618,19.2378,0.2688,1.0884,0.1879,191,374.87,0.997
1.25,48.0,0.02,3.7618,19.2378,0.2688,1.0884,0.1879,191,374.87,0.997
1.25,64.0,0.01,1.4793,24.1163,0.0947,1.0332,0.0587,191,147.42,0.997
1.25,64.0,0.02,1.4793,24.1163,0.0947,1.0332,0.0587,191,147.42,0.997
1.25,80.0,0.01,1.4793,24.1163,0.0947,1.0332,0.0587,191,147.42,0.997
1.25,80.0,0.02,1.4793,24.1163,0.0947,1.0332,0.0587,191,147.42,0.997
1.5,48.0,0.02,5.6831,19.2477,0.377,1.1236,0.2839,191,566.31,0.997
1.5,48.0,0.01,5.6831,19.2477,0.377,1.1236,0.2839,191,566.31,0.997
1.5,64.0,0.02,1.9907000000000001,25.2743,0.1185,1.0414,0.0752,191,198.38,0.997
1.5,64.0,0.01,1.9907000000000001,25.2743,0.1185,1.0414,0.0752,191,198.38,0.997
1.5,80.0,0.02,0.8196,27.9777,0.0457,1.0166,0.0279,191,81.68,0.997
1.5,80.0,0.01,0.8196,27.9777,0.0457,1.0166,0.0279,191,81.68,0.997
