target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.01,10.751199999999999,3.9663,1.3888,1.7995,1.259,45,516.12,0.493
0.75,48.0,0.02,6.9609000000000005,3.8952,1.0184,1.4589,0.8202,45,337.19,0.493
0.75,64.0,0.02,6.9609000000000005,3.8952,1.0184,1.4589,0.8202,45,337.19,0.493
0.75,64.0,0.01,15.4974,5.2531,1.5223,2.1423,1.3291,45,735.85,0.493
0.75,80.0,0.01,18.9417,6.2435,1.5655,2.3275,1.3598,45,892.45,0.493
0.75,80.0,0.02,6.9609000000000005,3.8952,1.0184,1.4589,0.8202,45,337.19,0.493
1.0,48.0,0.02,9.4101,4.1744,1.1518,1.5586,1.0148,45,453.17,0.493
1.0,48.0,0.01,9.4101,4.1744,1.1518,1.5586,1.0148,45,453.17,0.493
1.0,64.0,0.01,14.851700000000001,5.2531,1.4624,1.9617,1.2875,45,706.23,0.493
1.0,64.0,0.02,10.3206,4.2578,1.204,1.6193,1.1252,45,495.95,0.493
1.0,80.0,0.02,10.3206,4.2578,1.204,1.6193,1.1252,45,495.95,0.493
1.0,80.0,0.01,20.0246,6.5142,1.5698,2.271,1.3698,45,941.21,0.493
1.25,48.0,0.01,8.540000000000001,5.201,0.9624,1.4293,0.7391,45,412.12,0.493
1.25,48.0,0.02,8.540000000000001,5.201,0.9624,1.4293,0.7391,45,412.12,0.493
1.25,64.0,0.01,14.169,5.2531,1.3496,1.7787,1.2303,45,674.82,0.493
1.25,64.0,0.02,13.483400000000001,5.2581,1.2973,1.7266,1.1726,45,643.18,0.493
1.25,80.0,0.01,19.334200000000003,6.5142,1.5175,2.1119,1.3246,45,910.15,0.493
1.25,80.0,0.02,13.483400000000001,5.2581,1.2973,1.7266,1.1726,45,643.18,0.493
1.5,48.0,0.02,6.4042,6.1898,0.6854,1.2712,0.467,45,310.64,0.493
1.5,48.0,0.01,6.4042,6.1898,0.6854,1.2712,0.467,45,310.64,0.493
1.5,64.0,0.01,13.5663,5.2531,1.2496,1.6551,1.1796,45,647.01,0.493
1.5,64.0,0.02,13.5663,5.2531,1.2496,1.6551,1.1796,45,647.01,0.493
1.5,80.0,0.02,17.1008,6.2435,1.3895,1.8652,1.2327,45,809.04,0.493
1.5,80.0,0.01,18.5252,6.5142,1.4401,1.9456,1.2715,45,873.64,0.493
