target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.01,20.887900000000002,8.66,1.8959,1.867,3.3582,243,4436.61,1.936
0.75,48.0,0.02,20.049400000000002,8.627,1.8686,1.8325,3.2504,243,4243.4,1.936
0.75,64.0,0.01,22.4904,8.6434,1.9529,1.9224,3.5352,243,4809.33,1.936
0.75,64.0,0.02,20.049400000000002,8.627,1.8686,1.8325,3.2504,243,4243.4,1.936
0.75,80.0,0.02,20.049400000000002,8.627,1.8686,1.8325,3.2504,243,4243.4,1.936
0.75,80.0,0.01,22.4389,8.6208,1.8909,1.9182,3.5394,243,4797.29,1.936
1.0,48.0,0.01,24.508499999999998,9.7493,1.9126,1.8631,3.33,243,5285.27,1.936
1.0,48.0,0.02,24.508499999999998,9.7493,1.9126,1.8631,3.33,243,5285.27,1.936
1.0,64.0,0.02,24.5137,9.7482,1.9098,1.863,3.3308,243,5286.51,1.936
1.0,64.0,0.01,25.475900000000003,9.8988,1.9167,1.8859,3.4266,243,5515.98,1.936
1.0,80.0,0.02,24.5137,9.7482,1.9098,1.863,3.3308,243,5286.51,1.936
1.0,80.0,0.01,26.597700000000003,9.6759,1.9386,1.9195,3.5403,243,5785.63,1.936
1.25,48.0,0.02,26.483,10.865,1.8623,1.8125,3.1166,243,5757.95,1.936
1.25,48.0,0.01,26.483,10.865,1.8623,1.8125,3.1166,243,5757.95,1.936
1.25,64.0,0.01,28.1245,10.8856,1.9166,1.8616,3.2431,243,6156.2,1.936
1.25,64.0,0.02,28.1836,10.8701,1.9205,1.8641,3.2529,243,6170.64,1.936
1.25,80.0,0.01,29.8145,10.9333,1.9423,1.9044,3.3641,243,6571.25,1.936
1.25,80.0,0.02,28.1836,10.8701,1.9205,1.8641,3.2529,243,6170.64,1.936
1.5,48.0,0.02,28.7811,12.059,1.8355,1.787,2.9417,243,6316.86,1.936
1.5,48.0,0.01,28.7811,12.059,1.8355,1.787,2.9417,243,6316.86,1.936
1.5,64.0,0.02,30.5124,11.959,1.8899,1.831,3.0874,243,6744.12,1.936
1.5,64.0,0.01,30.5124,11.959,1.8899,1.831,3.0874,243,6744.12,1.936
1.5,80.0,0.02,31.750099999999996,12.0411,1.9149,1.859,3.1473,243,7052.86,1.936
1.5,80.0,0.01,31.9566,11.9099,1.9125,1.8644,3.2,243,7104.64,1.936
