target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.02,17.5244,9.184,1.5775,1.5713,4.3624,432,6062.9,2.935
0.75,48.0,0.01,18.1141,9.0887,1.6022,1.5873,4.5202,432,6300.6,2.935
0.75,64.0,0.01,19.0734,9.144,1.6417,1.6111,4.65,432,6692.23,2.935
0.75,64.0,0.02,17.5244,9.184,1.5775,1.5713,4.3624,432,6062.9,2.935
0.75,80.0,0.01,19.0438,9.1219,1.6101,1.6099,4.6578,432,6680.05,2.935
0.75,80.0,0.02,17.5244,9.184,1.5775,1.5713,4.3624,432,6062.9,2.935
1.0,48.0,0.02,20.9568,10.2864,1.5908,1.5728,4.4506,432,7479.05,2.935
1.0,48.0,0.01,20.9568,10.2864,1.5908,1.5728,4.4506,432,7479.05,2.935
1.0,64.0,0.02,21.0648,10.2857,1.5969,1.5767,4.4779,432,7524.9,2.935
1.0,64.0,0.01,21.5115,10.328,1.5971,1.582,4.4973,432,7715.35,2.935
1.0,80.0,0.01,22.3419,10.3404,1.625,1.6007,4.6225,432,8073.05,2.935
1.0,80.0,0.02,21.0648,10.2857,1.5969,1.5767,4.4779,432,7524.9,2.935
1.25,48.0,0.01,22.9012,11.5021,1.5554,1.5498,4.2521,432,8316.61,2.935
1.25,48.0,0.02,22.9012,11.5021,1.5554,1.5498,4.2521,432,8316.61,2.935
1.25,64.0,0.02,24.1237,11.4387,1.6068,1.5759,4.4367,432,8856.51,2.935
1.25,64.0,0.01,24.1235,11.4217,1.6067,1.576,4.4466,432,8856.43,2.935
1.25,80.0,0.02,24.1237,11.4387,1.6068,1.5759,4.4367,432,8856.51,2.935
1.25,80.0,0.01,25.1023,11.57,1.6233,1.5889,4.4972,432,9296.16,2.935
1.5,48.0,0.02,25.0313,12.8458,1.5384,1.5371,4.05,432,9264.05,2.935
1.5,48.0,0.01,25.0313,12.8458,1.5384,1.5371,4.05,432,9264.05,2.935
1.5,64.0,0.02,26.155800000000003,12.7839,1.5788,1.5572,4.1871,432,9776.98,2.935
1.5,64.0,0.01,26.155800000000003,12.7839,1.5788,1.5572,4.1871,432,9776.98,2.935
1.5,80.0,0.01,27.123599999999996,12.7167,1.603,1.5734,4.3135,432,10225.59,2.935
1.5,80.0,0.02,26.822400000000002,12.8817,1.5929,1.5661,4.2068,432,10085.26,2.935
