target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.5,48.0,0.06,3.4278999999999997,5.2155,0.5314,1.206,0.963,206,515.78,1.492
0.5,48.0,0.055,3.9210000000000003,4.8379,0.5979,1.2248,1.1925,206,590.67,1.492
0.5,48.0,0.04,4.6337,5.513,0.6717,1.2416,1.236,206,699.23,1.492
0.5,48.0,0.035,4.9984,5.4473,0.7035,1.2599,1.3096,206,754.93,1.492
0.5,48.0,0.075,3.1481000000000003,5.301,0.558,1.2226,0.8696,206,473.36,1.492
0.5,64.0,0.075,3.1481000000000003,5.301,0.558,1.2226,0.8696,206,473.36,1.492
0.5,64.0,0.05,4.0676,4.9886,0.6164,1.2264,1.2014,206,612.97,1.492
0.5,64.0,0.03,4.0631,5.8564,0.5676,1.2072,1.0021,206,612.28,1.492
0.5,64.0,0.01,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,64.0,0.045,4.1072,5.3971,0.6075,1.2188,1.1195,206,619.0,1.492
0.5,64.0,0.025,4.0454,6.1685,0.5461,1.204,0.9543,206,609.6,1.492
0.5,64.0,0.02,4.5373,6.2483,0.579,1.2296,1.0513,206,684.53,1.492
0.5,64.0,0.07,2.8527,5.4365,0.4805,1.1903,0.7671,206,428.64,1.492
0.5,64.0,0.005,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,64.0,0.06,3.4278999999999997,5.2155,0.5314,1.206,0.963,206,515.78,1.492
0.5,64.0,0.065,3.5195999999999996,5.2068,0.5605,1.226,0.989,206,529.69,1.492
0.5,64.0,0.04,4.6337,5.513,0.6717,1.2416,1.236,206,699.23,1.492
0.5,64.0,0.015,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,64.0,0.055,3.9210000000000003,4.8379,0.5979,1.2248,1.1925,206,590.67,1.492
0.5,64.0,0.08,3.094,5.4161,0.569,1.2259,0.837,206,465.16,1.492
0.5,64.0,0.035,4.9984,5.4473,0.7035,1.2599,1.3096,206,754.93,1.492
0.5,80.0,0.01,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,80.0,0.05,4.0676,4.9886,0.6164,1.2264,1.2014,206,612.97,1.492
0.5,80.0,0.03,4.0631,5.8564,0.5676,1.2072,1.0021,206,612.28,1.492
0.5,80.0,0.005,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,80.0,0.075,3.1481000000000003,5.301,0.558,1.2226,0.8696,206,473.36,1.492
0.5,80.0,0.02,4.5373,6.2483,0.579,1.2296,1.0513,206,684.53,1.492
0.5,80.0,0.065,3.5195999999999996,5.2068,0.5605,1.226,0.989,206,529.69,1.492
0.5,80.0,0.07,2.8527,5.4365,0.4805,1.1903,0.7671,206,428.64,1.492
0.5,80.0,0.025,4.0454,6.1685,0.5461,1.204,0.9543,206,609.6,1.492
0.5,80.0,0.06,3.4278999999999997,5.2155,0.5314,1.206,0.963,206,515.78,1.492
0.5,80.0,0.04,4.6337,5.513,0.6717,1.2416,1.236,206,699.23,1.492
0.5,80.0,0.015,4.9731,6.3877,0.6048,1.2539,1.1219,206,751.06,1.492
0.5,80.0,0.08,3.094,5.4161,0.569,1.2259,0.837,206,465.16,1.492
0.5,80.0,0.035,4.9984,5.4473,0.7035,1.2599,1.3096,206,754.93,1.492
0.5,80.0,0.055,3.9210000000000003,4.8379,0.5979,1.2248,1.1925,206,590.67,1.492
0.75,16.0,0.02,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.01,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.08,4.7035,6.4213,0.6037,1.2421,1.0689,206,709.88,1.492
0.75,16.0,0.06,5.0998,6.2809,0.6183,1.2252,1.1953,206,770.43,1.492
0.75,16.0,0.025,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.055,4.9961,6.4757,0.5858,1.2124,1.1039,206,754.57,1.492
