target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.06,10.132299999999999,2.5369,2.4605,2.0601,3.5785,169,1012.5,0.999
0.2,12.0,0.08,6.725200000000001,2.3369,2.0736,1.775,2.6541,169,672.04,0.999
0.2,12.0,0.02,10.9962,3.3628,1.864,1.8663,3.0821,169,1098.83,0.999
0.2,12.0,0.04,11.6921,2.1572,2.5143,2.1701,4.7917,169,1168.36,0.999
0.2,24.0,0.02,10.9962,3.3628,1.864,1.8663,3.0821,169,1098.83,0.999
0.2,24.0,0.04,11.6921,2.1572,2.5143,2.1701,4.7917,169,1168.36,0.999
0.2,24.0,0.08,6.725200000000001,2.3369,2.0736,1.775,2.6541,169,672.04,0.999
0.2,24.0,0.06,10.132299999999999,2.5369,2.4605,2.0601,3.5785,169,1012.5,0.999
0.2,36.0,0.06,10.132299999999999,2.5369,2.4605,2.0601,3.5785,169,1012.5,0.999
0.2,36.0,0.02,10.9962,3.3628,1.864,1.8663,3.0821,169,1098.83,0.999
0.2,36.0,0.08,6.725200000000001,2.3369,2.0736,1.775,2.6541,169,672.04,0.999
0.2,36.0,0.04,11.6921,2.1572,2.5143,2.1701,4.7917,169,1168.36,0.999
0.2,48.0,0.04,11.6921,2.1572,2.5143,2.1701,4.7917,169,1168.36,0.999
0.2,48.0,0.08,6.725200000000001,2.3369,2.0736,1.775,2.6541,169,672.04,0.999
0.2,48.0,0.06,10.132299999999999,2.5369,2.4605,2.0601,3.5785,169,1012.5,0.999
0.2,48.0,0.02,10.9962,3.3628,1.864,1.8663,3.0821,169,1098.83,0.999
0.3,12.0,0.08,11.392199999999999,3.1117,2.4193,2.0259,3.2271,169,1138.4,0.999
0.3,12.0,0.06,14.0651,2.7941,2.6228,2.1825,4.3551,169,1405.48,0.999
0.3,12.0,0.02,14.960399999999998,3.9659,2.0462,2.0014,3.5188,169,1494.94,0.999
0.3,12.0,0.04,15.501400000000002,2.6682,2.4354,2.234,5.3062,169,1549.0,0.999
0.3,24.0,0.08,11.392199999999999,3.1117,2.4193,2.0259,3.2271,169,1138.4,0.999
