target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.2,12.0,0.04,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.2,12.0,0.02,2.2135,2.6151,0.7527,1.2814,0.7723,75,206.43,0.933
0.2,12.0,0.08,0.7183,0.8774,0.6441,1.2566,0.7603,75,67.02,0.933
0.2,12.0,0.06,1.4224,0.8878,1.0833,1.4385,1.4823,75,132.68,0.933
0.2,24.0,0.04,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.2,24.0,0.08,0.7183,0.8774,0.6441,1.2566,0.7603,75,67.02,0.933
0.2,24.0,0.06,1.4224,0.8878,1.0833,1.4385,1.4823,75,132.68,0.933
0.2,24.0,0.02,2.2135,2.6151,0.7527,1.2814,0.7723,75,206.43,0.933
0.2,36.0,0.02,2.2135,2.6151,0.7527,1.2814,0.7723,75,206.43,0.933
0.2,36.0,0.04,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.2,36.0,0.08,0.7183,0.8774,0.6441,1.2566,0.7603,75,67.02,0.933
0.2,36.0,0.06,1.4224,0.8878,1.0833,1.4385,1.4823,75,132.68,0.933
0.2,48.0,0.02,2.2135,2.6151,0.7527,1.2814,0.7723,75,206.43,0.933
0.2,48.0,0.04,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.2,48.0,0.06,1.4224,0.8878,1.0833,1.4385,1.4823,75,132.68,0.933
0.2,48.0,0.08,0.7183,0.8774,0.6441,1.2566,0.7603,75,67.02,0.933
0.3,12.0,0.02,2.8354,3.5339,0.7494,1.2833,0.7281,75,264.37,0.933
0.3,12.0,0.08,1.1356,1.0825,0.8128,1.3048,0.9698,75,105.94,0.933
0.3,12.0,0.04,2.2977000000000003,2.5859,0.7432,1.2737,0.812,75,214.27,0.933
0.3,12.0,0.06,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.3,24.0,0.04,2.2977000000000003,2.5859,0.7432,1.2737,0.812,75,214.27,0.933
0.3,24.0,0.08,1.1356,1.0825,0.8128,1.3048,0.9698,75,105.94,0.933
0.3,24.0,0.02,2.6913,3.5028,0.6959,1.2666,0.6977,75,250.95,0.933
0.3,24.0,0.06,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.3,36.0,0.02,2.6913,3.5028,0.6959,1.2666,0.6977,75,250.95,0.933
0.3,36.0,0.06,1.5989,1.5953,0.816,1.3139,0.9236,75,149.14,0.933
0.3,36.0,0.08,1.1356,1.0825,0.8128,1.3048,0.9698,75,105.94,0.933
0.3,36.0,0.04,2.2977000000000003,2.5859,0.7432,1.2737,0.812,75,214.27,0.933
