target_vol_is,max_lev_is,vol_floor_is,cagr_pct_is,equity_dd_pct_is,sharpe_is,profit_factor_is,recovery_factor_is,trades_is,net_profit_is,years_is,vt_r,lev_r,vfl_r,calmar_is,target_vol_oos,max_lev_oos,vol_floor_oos,cagr_pct_oos,equity_dd_pct_oos,sharpe_oos,profit_factor_oos,recovery_factor_oos,trades_oos,net_profit_oos,years_oos,calmar_oos,cagr_avg,dd_max,sharpe_min
2.0,32.0,0.075,21.6384,15.0046,1.2368,1.4265,1.7086,250,4318.97,1.833,2.0,32.0,0.075,1.4421177505564962,2.0,32.0,0.075,9.2162,10.8523,0.6335,1.2274,1.12,206,1405.89,1.492,0.849239331754559,15.4273,15.0046,0.6335
2.0,48.0,0.075,21.6384,15.0046,1.2368,1.4265,1.7086,250,4318.97,1.833,2.0,48.0,0.075,1.4421177505564962,2.0,48.0,0.075,9.2162,10.8523,0.6335,1.2274,1.12,206,1405.89,1.492,0.849239331754559,15.4273,15.0046,0.6335
2.0,80.0,0.075,21.6384,15.0046,1.2368,1.4265,1.7086,250,4318.97,1.833,2.0,80.0,0.075,1.4421177505564962,2.0,80.0,0.075,9.2162,10.8523,0.6335,1.2274,1.12,206,1405.89,1.492,0.849239331754559,15.4273,15.0046,0.6335
2.0,64.0,0.075,21.6384,15.0046,1.2368,1.4265,1.7086,250,4318.97,1.833,2.0,64.0,0.075,1.4421177505564962,2.0,64.0,0.075,9.2162,10.8523,0.6335,1.2274,1.12,206,1405.89,1.492,0.849239331754559,15.4273,15.0046,0.6335
2.0,48.0,0.08,21.2562,15.0082,1.2314,1.4194,1.6854,250,4237.22,1.833,2.0,48.0,0.08,1.4163057528551057,2.0,48.0,0.08,9.102,10.6134,0.625,1.2251,1.1241,206,1388.1,1.492,0.8575951156085703,15.1791,15.0082,0.625
2.0,32.0,0.08,21.2562,15.0082,1.2314,1.4194,1.6854,250,4237.22,1.833,2.0,32.0,0.08,1.4163057528551057,2.0,32.0,0.08,9.102,10.6134,0.625,1.2251,1.1241,206,1388.1,1.492,0.8575951156085703,15.1791,15.0082,0.625
2.0,64.0,0.08,21.2562,15.0082,1.2314,1.4194,1.6854,250,4237.22,1.833,2.0,64.0,0.08,1.4163057528551057,2.0,64.0,0.08,9.102,10.6134,0.625,1.2251,1.1241,206,1388.1,1.492,0.8575951156085703,15.1791,15.0082,0.625
2.0,80.0,0.08,21.2562,15.0082,1.2314,1.4194,1.6854,250,4237.22,1.833,2.0,80.0,0.08,1.4163057528551057,2.0,80.0,0.08,9.102,10.6134,0.625,1.2251,1.1241,206,1388.1,1.492,0.8575951156085703,15.1791,15.0082,0.625
